respondent_id,dataset_type,target_week,current_week,weeks_observed,target_date,next_week_income,next_week_direction,current_income,lag_1_income,lag_2_income,lag_3_income,has_lag_2,has_lag_3,rolling_mean_income,rolling_std_income,rolling_min_income,rolling_max_income,rolling_range_income,income_trend_abs,income_trend_pct,last_income_change_abs,last_income_change_pct,previous_direction,is_previous_week_up,is_previous_week_down,is_previous_week_stable,target_month,target_week_of_month,target_quarter,target_is_month_start,target_is_month_end,target_is_payday_period,target_is_weekend,target_is_christmas_year_end,target_is_new_year,usia,gig_type_enc,domisili_code_enc,experience_months_log,hari_kerja_per_minggu,jam_kerja_per_hari,total_jam_seminggu,bps_jasa_weekly,status_income,peak_week,src_fiverr,src_gojek,src_grab,src_instagram,src_langsung,src_shopee,src_tiktok,src_tokopedia,src_upwork,src_whatsapp,ramai_akhir_bulan_gajian,ramai_akhir_pekan,ramai_awal_bulan,ramai_harbolnas_flashsale,ramai_promo_aplikasi,ramai_ramadan_lebaran,fluk_akhir_pekan_hari_libur,fluk_cuaca,fluk_jam_kerja,fluk_jumlah_pesanan_project,fluk_kondisi_fisik,fluk_promo_aplikasi,fluk_rating_ulasan,fluk_tanggal_gajian_akhir_bulan,pref_awal_bulan,pref_harbolnas,pref_payday,pref_promo_aplikasi,pref_ramadan_lebaran,pref_weekend,gig_jualan_online,gig_pekerja_harian,gig_freelance_desain,gig_ojek_online,gig_kurir,gig_freelance_it,gig_tutor,gig_content_creator,previous_direction_enc
R0301,real_4w,2,1,1,2026-05-02 12:17:38,105000.0,Up,75000.0,75000.0,0.0,0.0,0,0,75000.0,0.0,75000.0,75000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,1,0,0,23,3,4,2.639057329615259,6,7,42,442180.75,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
R0301,real_4w,3,2,2,2026-04-25 12:17:38,90000.0,Down,105000.0,105000.0,75000.0,0.0,1,0,90000.0,15000.0,75000.0,105000.0,30000.0,30000.0,0.4,30000.0,0.4,Up,1,0,0,4,4,2,0,1,1,1,0,0,23,3,4,2.639057329615259,6,7,42,442180.75,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
R0301,real_4w,4,3,3,2026-04-18 12:17:38,70000.0,Down,90000.0,90000.0,105000.0,75000.0,1,1,90000.0,12247.44871391589,75000.0,105000.0,30000.0,-15000.0,-0.14285714285714285,-15000.0,-0.14285714285714285,Down,0,1,0,4,3,2,0,0,0,1,0,0,23,3,4,2.639057329615259,6,7,42,442180.75,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
R0303,real_4w,2,1,1,2026-05-02 12:27:47,16800.0,Down,18400.0,18400.0,0.0,0.0,0,0,18400.0,0.0,18400.0,18400.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,1,0,0,29,3,4,3.2188758248682006,5,3,15,442180.75,0,3,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
R0303,real_4w,3,2,2,2026-04-25 12:27:47,110000.0,Up,16800.0,16800.0,18400.0,0.0,1,0,17600.0,800.0,16800.0,18400.0,1600.0,-1600.0,-0.08695652173913043,-1600.0,-0.08695652173913043,Down,0,1,0,4,4,2,0,1,1,1,0,0,29,3,4,3.2188758248682006,5,3,15,442180.75,0,3,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
R0303,real_4w,4,3,3,2026-04-18 12:27:47,100000.0,Down,110000.0,110000.0,16800.0,18400.0,1,1,48400.0,43562.67515507589,16800.0,110000.0,93200.0,93200.0,5.5476190476190474,93200.0,5.5476190476190474,Up,1,0,0,4,3,2,0,0,0,1,0,0,29,3,4,3.2188758248682006,5,3,15,442180.75,0,3,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2
R0304,real_4w,2,1,1,2026-05-02 12:29:00,200000.0,Down,845000.0,845000.0,0.0,0.0,0,0,845000.0,0.0,845000.0,845000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,1,0,0,31,5,7,2.3978952727983707,7,9,63,559306.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
R0304,real_4w,3,2,2,2026-04-25 12:29:00,795000.0,Up,200000.0,200000.0,845000.0,0.0,1,0,522500.0,322500.0,200000.0,845000.0,645000.0,-645000.0,-0.7633136094674556,-645000.0,-0.7633136094674556,Down,0,1,0,4,4,2,0,1,1,1,0,0,31,5,7,2.3978952727983707,7,9,63,559306.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
R0304,real_4w,4,3,3,2026-04-18 12:29:00,245000.0,Down,795000.0,795000.0,200000.0,845000.0,1,1,613333.3333333334,292982.7450361009,200000.0,845000.0,645000.0,595000.0,2.975,595000.0,2.975,Up,1,0,0,4,3,2,0,0,0,1,0,0,31,5,7,2.3978952727983707,7,9,63,559306.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
R0305,real_4w,2,1,1,2026-05-02 12:31:33,1010000.0,Up,820000.0,820000.0,0.0,0.0,0,0,820000.0,0.0,820000.0,820000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,1,0,0,22,3,4,1.6094379124341003,6,6,36,442180.75,2,4,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
R0305,real_4w,3,2,2,2026-04-25 12:31:33,830000.0,Down,1010000.0,1010000.0,820000.0,0.0,1,0,915000.0,95000.0,820000.0,1010000.0,190000.0,190000.0,0.23170731707317074,190000.0,0.23170731707317074,Up,1,0,0,4,4,2,0,1,1,1,0,0,22,3,4,1.6094379124341003,6,6,36,442180.75,2,4,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
R0305,real_4w,4,3,3,2026-04-18 12:31:33,50000.0,Down,830000.0,830000.0,1010000.0,820000.0,1,1,886666.6666666666,87305.3390247253,820000.0,1010000.0,190000.0,-180000.0,-0.1782178217821782,-180000.0,-0.1782178217821782,Down,0,1,0,4,3,2,0,0,0,1,0,0,22,3,4,1.6094379124341003,6,6,36,442180.75,2,4,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
R0306,real_4w,2,1,1,2026-05-02 12:49:27,780000.0,Down,920000.0,920000.0,0.0,0.0,0,0,920000.0,0.0,920000.0,920000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,1,0,0,17,6,2,3.9889840465642745,6,8,48,739240.8333333334,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1
R0306,real_4w,3,2,2,2026-04-25 12:49:27,610000.0,Down,780000.0,780000.0,920000.0,0.0,1,0,850000.0,70000.0,780000.0,920000.0,140000.0,-140000.0,-0.15217391304347827,-140000.0,-0.15217391304347827,Down,0,1,0,4,4,2,0,1,1,1,0,0,17,6,2,3.9889840465642745,6,8,48,739240.8333333334,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
R0306,real_4w,4,3,3,2026-04-18 12:49:27,430000.0,Down,610000.0,610000.0,780000.0,920000.0,1,1,770000.0,126754.35561221029,610000.0,920000.0,310000.0,-170000.0,-0.21794871794871795,-170000.0,-0.21794871794871795,Down,0,1,0,4,3,2,0,0,0,1,0,0,17,6,2,3.9889840465642745,6,8,48,739240.8333333334,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
R0307,real_4w,2,1,1,2026-05-02 13:06:59,325000.0,Up,290000.0,290000.0,0.0,0.0,0,0,290000.0,0.0,290000.0,290000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,1,0,0,22,1,0,1.3862943611198906,6,6,36,548095.6666666666,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
R0307,real_4w,3,2,2,2026-04-25 13:06:59,325000.0,Stable,325000.0,325000.0,290000.0,0.0,1,0,307500.0,17500.0,290000.0,325000.0,35000.0,35000.0,0.1206896551724138,35000.0,0.1206896551724138,Up,1,0,0,4,4,2,0,1,1,1,0,0,22,1,0,1.3862943611198906,6,6,36,548095.6666666666,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2
R0307,real_4w,4,3,3,2026-04-18 13:06:59,310000.0,Stable,325000.0,325000.0,325000.0,290000.0,1,1,313333.3333333333,16499.158227686108,290000.0,325000.0,35000.0,0.0,0.0,0.0,0.0,Stable,0,0,1,4,3,2,0,0,0,1,0,0,22,1,0,1.3862943611198906,6,6,36,548095.6666666666,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
R0308,real_4w,2,1,1,2026-05-02 13:34:05,675000.0,Stable,670000.0,670000.0,0.0,0.0,0,0,670000.0,0.0,670000.0,670000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,1,0,0,39,4,2,2.639057329615259,7,7,49,739240.8333333334,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
R0308,real_4w,3,2,2,2026-04-25 13:34:05,570000.0,Down,675000.0,675000.0,670000.0,0.0,1,0,672500.0,2500.0,670000.0,675000.0,5000.0,5000.0,0.007462686567164179,5000.0,0.007462686567164179,Stable,0,0,1,4,4,2,0,1,1,1,0,0,39,4,2,2.639057329615259,7,7,49,739240.8333333334,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
R0308,real_4w,4,3,3,2026-04-18 13:34:05,605000.0,Up,570000.0,570000.0,675000.0,670000.0,1,1,638333.3333333334,48362.0604284897,570000.0,675000.0,105000.0,-105000.0,-0.15555555555555556,-105000.0,-0.15555555555555556,Down,0,1,0,4,3,2,0,0,0,1,0,0,39,4,2,2.639057329615259,7,7,49,739240.8333333334,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
R0309,real_4w,2,1,1,2026-05-02 14:36:21,345000.0,Stable,350000.0,350000.0,0.0,0.0,0,0,350000.0,0.0,350000.0,350000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,1,0,0,30,0,2,3.091042453358316,5,5,25,739240.8333333334,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
R0309,real_4w,3,2,2,2026-04-25 14:36:21,350000.0,Stable,345000.0,345000.0,350000.0,0.0,1,0,347500.0,2500.0,345000.0,350000.0,5000.0,-5000.0,-0.014285714285714285,-5000.0,-0.014285714285714285,Stable,0,0,1,4,4,2,0,1,1,1,0,0,30,0,2,3.091042453358316,5,5,25,739240.8333333334,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
R0309,real_4w,4,3,3,2026-04-18 14:36:21,405000.0,Up,350000.0,350000.0,345000.0,350000.0,1,1,348333.3333333333,2357.0226039551585,345000.0,350000.0,5000.0,5000.0,0.014492753623188406,5000.0,0.014492753623188406,Stable,0,0,1,4,3,2,0,0,0,1,0,0,30,0,2,3.091042453358316,5,5,25,739240.8333333334,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
R0310,real_4w,2,1,1,2026-05-02 15:02:18,400000.0,Down,920000.0,920000.0,0.0,0.0,0,0,920000.0,0.0,920000.0,920000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,1,0,0,34,4,4,2.70805020110221,7,9,63,442180.75,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
R0310,real_4w,3,2,2,2026-04-25 15:02:18,940000.0,Up,400000.0,400000.0,920000.0,0.0,1,0,660000.0,260000.0,400000.0,920000.0,520000.0,-520000.0,-0.5652173913043478,-520000.0,-0.5652173913043478,Down,0,1,0,4,4,2,0,1,1,1,0,0,34,4,4,2.70805020110221,7,9,63,442180.75,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
R0310,real_4w,4,3,3,2026-04-18 15:02:18,570000.0,Down,940000.0,940000.0,400000.0,920000.0,1,1,753333.3333333334,249977.77679003566,400000.0,940000.0,540000.0,540000.0,1.35,540000.0,1.35,Up,1,0,0,4,3,2,0,0,0,1,0,0,34,4,4,2.70805020110221,7,9,63,442180.75,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2
R0312,real_4w,2,1,1,2026-05-02 15:31:44,240000.0,Down,390000.0,390000.0,0.0,0.0,0,0,390000.0,0.0,390000.0,390000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,1,0,0,28,3,2,4.060443010546419,7,6,42,739240.8333333334,1,4,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
R0312,real_4w,3,2,2,2026-04-25 15:31:44,250000.0,Stable,240000.0,240000.0,390000.0,0.0,1,0,315000.0,75000.0,240000.0,390000.0,150000.0,-150000.0,-0.38461538461538464,-150000.0,-0.38461538461538464,Down,0,1,0,4,4,2,0,1,1,1,0,0,28,3,2,4.060443010546419,7,6,42,739240.8333333334,1,4,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
R0312,real_4w,4,3,3,2026-04-18 15:31:44,190000.0,Down,250000.0,250000.0,240000.0,390000.0,1,1,293333.3333333333,68475.46194724712,240000.0,390000.0,150000.0,10000.0,0.041666666666666664,10000.0,0.041666666666666664,Stable,0,0,1,4,3,2,0,0,0,1,0,0,28,3,2,4.060443010546419,7,6,42,739240.8333333334,1,4,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
R0313,real_4w,2,1,1,2026-05-02 15:32:28,825000.0,Stable,820000.0,820000.0,0.0,0.0,0,0,820000.0,0.0,820000.0,820000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,1,0,0,24,6,2,2.9444389791664403,7,8,56,739240.8333333334,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
R0313,real_4w,3,2,2,2026-04-25 15:32:28,245000.0,Down,825000.0,825000.0,820000.0,0.0,1,0,822500.0,2500.0,820000.0,825000.0,5000.0,5000.0,0.006097560975609756,5000.0,0.006097560975609756,Stable,0,0,1,4,4,2,0,1,1,1,0,0,24,6,2,2.9444389791664403,7,8,56,739240.8333333334,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
R0313,real_4w,4,3,3,2026-04-18 15:32:28,500000.0,Up,245000.0,245000.0,825000.0,820000.0,1,1,630000.0,272243.763320056,245000.0,825000.0,580000.0,-580000.0,-0.703030303030303,-580000.0,-0.703030303030303,Down,0,1,0,4,3,2,0,0,0,1,0,0,24,6,2,2.9444389791664403,7,8,56,739240.8333333334,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
R0314,real_4w,2,1,1,2026-05-02 17:25:49,550000.0,Stable,525000.0,525000.0,0.0,0.0,0,0,525000.0,0.0,525000.0,525000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,1,0,0,41,6,1,2.9444389791664403,6,8,48,518297.0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1
R0314,real_4w,3,2,2,2026-04-25 17:25:49,570000.0,Stable,550000.0,550000.0,525000.0,0.0,1,0,537500.0,12500.0,525000.0,550000.0,25000.0,25000.0,0.047619047619047616,25000.0,0.047619047619047616,Stable,0,0,1,4,4,2,0,1,1,1,0,0,41,6,1,2.9444389791664403,6,8,48,518297.0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1
R0314,real_4w,4,3,3,2026-04-18 17:25:49,600000.0,Up,570000.0,570000.0,550000.0,525000.0,1,1,548333.3333333334,18408.935028645436,525000.0,570000.0,45000.0,20000.0,0.03636363636363636,20000.0,0.03636363636363636,Stable,0,0,1,4,3,2,0,0,0,1,0,0,41,6,1,2.9444389791664403,6,8,48,518297.0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1
R0315,real_4w,2,1,1,2026-05-02 17:31:26,420000.0,Up,210000.0,210000.0,0.0,0.0,0,0,210000.0,0.0,210000.0,210000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,1,0,0,32,3,1,3.6375861597263857,6,7,42,518297.0,1,3,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1
R0315,real_4w,3,2,2,2026-04-25 17:31:26,425000.0,Stable,420000.0,420000.0,210000.0,0.0,1,0,315000.0,105000.0,210000.0,420000.0,210000.0,210000.0,1.0,210000.0,1.0,Up,1,0,0,4,4,2,0,1,1,1,0,0,32,3,1,3.6375861597263857,6,7,42,518297.0,1,3,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,2
R0315,real_4w,4,3,3,2026-04-18 17:31:26,350000.0,Down,425000.0,425000.0,420000.0,210000.0,1,1,351666.6666666667,100194.25576792758,210000.0,425000.0,215000.0,5000.0,0.011904761904761904,5000.0,0.011904761904761904,Stable,0,0,1,4,3,2,0,0,0,1,0,0,32,3,1,3.6375861597263857,6,7,42,518297.0,1,3,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1
R0317,real_4w,2,1,1,2026-05-02 19:12:09,650000.0,Up,475000.0,475000.0,0.0,0.0,0,0,475000.0,0.0,475000.0,475000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,1,0,0,25,3,8,3.2188758248682006,5,5,25,517481.9375,2,2,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1
R0317,real_4w,3,2,2,2026-04-25 19:12:09,600000.0,Down,650000.0,650000.0,475000.0,0.0,1,0,562500.0,87500.0,475000.0,650000.0,175000.0,175000.0,0.3684210526315789,175000.0,0.3684210526315789,Up,1,0,0,4,4,2,0,1,1,1,0,0,25,3,8,3.2188758248682006,5,5,25,517481.9375,2,2,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,2
R0317,real_4w,4,3,3,2026-04-18 19:12:09,575000.0,Stable,600000.0,600000.0,650000.0,475000.0,1,1,575000.0,73598.00721939873,475000.0,650000.0,175000.0,-50000.0,-0.07692307692307693,-50000.0,-0.07692307692307693,Down,0,1,0,4,3,2,0,0,0,1,0,0,25,3,8,3.2188758248682006,5,5,25,517481.9375,2,2,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
R0318,real_4w,2,1,1,2026-05-02 19:23:23,145000.0,Down,170000.0,170000.0,0.0,0.0,0,0,170000.0,0.0,170000.0,170000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,1,0,0,23,3,0,1.3862943611198906,5,6,30,548095.6666666666,1,4,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
R0318,real_4w,3,2,2,2026-04-25 19:23:23,475000.0,Up,145000.0,145000.0,170000.0,0.0,1,0,157500.0,12500.0,145000.0,170000.0,25000.0,-25000.0,-0.14705882352941177,-25000.0,-0.14705882352941177,Down,0,1,0,4,4,2,0,1,1,1,0,0,23,3,0,1.3862943611198906,5,6,30,548095.6666666666,1,4,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
R0318,real_4w,4,3,3,2026-04-18 19:23:23,195000.0,Down,475000.0,475000.0,145000.0,170000.0,1,1,263333.3333333333,150018.51737554118,145000.0,475000.0,330000.0,330000.0,2.2758620689655173,330000.0,2.2758620689655173,Up,1,0,0,4,3,2,0,0,0,1,0,0,23,3,0,1.3862943611198906,5,6,30,548095.6666666666,1,4,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2
R0319,real_4w,2,1,1,2026-05-02 19:29:35,360000.0,Stable,350000.0,350000.0,0.0,0.0,0,0,350000.0,0.0,350000.0,350000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,1,0,0,19,0,8,3.367295829986474,5,5,25,517481.9375,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
R0319,real_4w,3,2,2,2026-04-25 19:29:35,405000.0,Up,360000.0,360000.0,350000.0,0.0,1,0,355000.0,5000.0,350000.0,360000.0,10000.0,10000.0,0.02857142857142857,10000.0,0.02857142857142857,Stable,0,0,1,4,4,2,0,1,1,1,0,0,19,0,8,3.367295829986474,5,5,25,517481.9375,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
R0319,real_4w,4,3,3,2026-04-18 19:29:35,330000.0,Down,405000.0,405000.0,360000.0,350000.0,1,1,371666.6666666667,23921.166824012205,350000.0,405000.0,55000.0,45000.0,0.125,45000.0,0.125,Up,1,0,0,4,3,2,0,0,0,1,0,0,19,0,8,3.367295829986474,5,5,25,517481.9375,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2
R0321,real_4w,2,1,1,2026-05-02 20:28:12,500000.0,Up,425000.0,425000.0,0.0,0.0,0,0,425000.0,0.0,425000.0,425000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,1,0,0,30,2,2,2.1972245773362196,3,9,27,739240.8333333334,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
R0321,real_4w,3,2,2,2026-04-25 20:28:12,900000.0,Up,500000.0,500000.0,425000.0,0.0,1,0,462500.0,37500.0,425000.0,500000.0,75000.0,75000.0,0.17647058823529413,75000.0,0.17647058823529413,Up,1,0,0,4,4,2,0,1,1,1,0,0,30,2,2,2.1972245773362196,3,9,27,739240.8333333334,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2
R0321,real_4w,4,3,3,2026-04-18 20:28:12,390000.0,Down,900000.0,900000.0,500000.0,425000.0,1,1,608333.3333333334,208499.93338661338,425000.0,900000.0,475000.0,400000.0,0.8,400000.0,0.8,Up,1,0,0,4,3,2,0,0,0,1,0,0,30,2,2,2.1972245773362196,3,9,27,739240.8333333334,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2
R0323,real_4w,2,1,1,2026-05-02 20:55:02,715000.0,Down,850000.0,850000.0,0.0,0.0,0,0,850000.0,0.0,850000.0,850000.0,0.0,0.0,0.0,0.0,0.0,Stable,0,0,1,5,1,2,1,0,1,1,0,0,25,1,2,2.4849066497880004,6,5,30,739240.8333333334,2,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
R0323,real_4w,3,2,2,2026-04-25 20:55:02,1075000.0,Up,715000.0,715000.0,850000.0,0.0,1,0,782500.0,67500.0,715000.0,850000.0,135000.0,-135000.0,-0.1588235294117647,-135000.0,-0.1588235294117647,Down,0,1,0,4,4,2,0,1,1,1,0,0,25,1,2,2.4849066497880004,6,5,30,739240.8333333334,2,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
