timestamp,usia,status_income,lama_kerja_bulan,hari_kerja_per_minggu,jam_kerja_per_hari,income_w1,income_w2,income_w3,income_w4,peak_week,app_helpful_score,respondent_id,timestamp_parsed,survey_date,gig_type,domisili_code,src_gojek,src_grab,src_shopeefood,src_maxim,src_marketplace,src_sosmed,src_wa_langsung,src_freelance_web,ramai_awal_bulan,ramai_akhir_bulan,ramai_weekend,ramai_ramadan,ramai_natal,ramai_harbolnas,ramai_promo_app,ramai_cuaca_bagus,fluk_jumlah_pesanan,fluk_jam_kerja,fluk_cuaca,fluk_weekend,fluk_ramadan,fluk_gajian,fluk_promo_app,fluk_rating,fluk_kondisi_fisik,fitur_perkiraan,fitur_pengingat_turun,fitur_saran_pengeluaran,fitur_saran_nabung,fitur_ringkasan,fitur_tips_uang,total_jam_seminggu,experience_months_log,avg_weekly_income,monthly_income,income_std_4w,income_cv_4w,income_range_4w,pref_payday,pref_awal_bulan,pref_weekend,pref_ramadan_lebaran,pref_natal_tahun_baru,pref_harbolnas,pref_promo_aplikasi,income_w1_period_end,income_w1_period_start,income_w1_month,income_w1_year,income_w1_week_of_month,income_w1_iso_week,income_w2_period_end,income_w2_period_start,income_w2_month,income_w2_year,income_w2_week_of_month,income_w2_iso_week,income_w3_period_end,income_w3_period_start,income_w3_month,income_w3_year,income_w3_week_of_month,income_w3_iso_week,income_w4_period_end,income_w4_period_start,income_w4_month,income_w4_year,income_w4_week_of_month,income_w4_iso_week
5/21/2026 09:04:16,36,2,10,4,5,1285000,1325000,1205000,1920000,3,3,R0192,2026-05-21 09:04:16,2026-05-21,freelance_it,bandung,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,20,2.3978952727983707,1433750.0,5735000,327983.10423963406,0.2287589218759435,715000,1,1,0,0,1,0,0,2026-05-20 09:04:16,2026-05-14 09:04:16,5,2026,3,21,2026-05-13 09:04:16,2026-05-07 09:04:16,5,2026,2,20,2026-05-06 09:04:16,2026-04-30 09:04:16,5,2026,1,19,2026-04-29 09:04:16,2026-04-23 09:04:16,4,2026,5,18
5/21/2026 09:08:35,18,1,48,4,3,330000,310000,290000,280000,1,1,R0193,2026-05-21 09:08:35,2026-05-21,pekerja_harian,bandung,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,12,3.8918202981106265,302500.0,1210000,22173.55782608345,0.0733010176068874,50000,0,0,1,0,1,0,1,2026-05-20 09:08:35,2026-05-14 09:08:35,5,2026,3,21,2026-05-13 09:08:35,2026-05-07 09:08:35,5,2026,2,20,2026-05-06 09:08:35,2026-04-30 09:08:35,5,2026,1,19,2026-04-29 09:08:35,2026-04-23 09:08:35,4,2026,5,18
5/21/2026 11:14:05,44,2,12,5,9,445000,336000,276000,273000,0,5,R0194,2026-05-21 11:14:05,2026-05-21,kurir,jabar_lainnya,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,45,2.5649493574615367,332500.0,1330000,80417.65975207186,0.2418576233145018,172000,0,0,0,0,1,1,0,2026-05-20 11:14:05,2026-05-14 11:14:05,5,2026,3,21,2026-05-13 11:14:05,2026-05-07 11:14:05,5,2026,2,20,2026-05-06 11:14:05,2026-04-30 11:14:05,5,2026,1,19,2026-04-29 11:14:05,2026-04-23 11:14:05,4,2026,5,18
5/21/2026 12:09:23,29,2,18,7,5,1105000,805000,785000,1145000,2,4,R0195,2026-05-21 12:09:23,2026-05-21,freelance_desain,jateng_yogya,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,35,2.9444389791664403,960000.0,3840000,191398.36293274123,0.1993732947216054,360000,1,1,0,0,0,0,0,2026-05-20 12:09:23,2026-05-14 12:09:23,5,2026,3,21,2026-05-13 12:09:23,2026-05-07 12:09:23,5,2026,2,20,2026-05-06 12:09:23,2026-04-30 12:09:23,5,2026,1,19,2026-04-29 12:09:23,2026-04-23 12:09:23,4,2026,5,18
5/21/2026 13:29:07,24,1,10,4,5,825000,1035000,935000,0,3,5,R0196,2026-05-21 13:29:07,2026-05-21,pekerja_harian,bandung,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,20,2.3978952727983707,931666.6666666666,2795000,105039.67504392489,0.1127438372564488,1035000,0,0,1,0,0,0,1,2026-05-20 13:29:07,2026-05-14 13:29:07,5,2026,3,21,2026-05-13 13:29:07,2026-05-07 13:29:07,5,2026,2,20,2026-05-06 13:29:07,2026-04-30 13:29:07,5,2026,1,19,2026-04-29 13:29:07,2026-04-23 13:29:07,4,2026,5,18
5/21/2026 14:16:28,40,2,10,6,8,685000,555000,605000,610000,4,5,R0197,2026-05-21 14:16:28,2026-05-21,freelance_desain,jabodetabek,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,48,2.3978952727983707,613750.0,2455000,53599.595769620006,0.0873313169362444,130000,1,1,0,0,0,0,0,2026-05-20 14:16:28,2026-05-14 14:16:28,5,2026,3,21,2026-05-13 14:16:28,2026-05-07 14:16:28,5,2026,2,20,2026-05-06 14:16:28,2026-04-30 14:16:28,5,2026,1,19,2026-04-29 14:16:28,2026-04-23 14:16:28,4,2026,5,18
5/21/2026 14:19:10,22,2,8,5,9,555000,410000,500000,410000,4,1,R0198,2026-05-21 14:19:10,2026-05-21,pekerja_harian,jabar_lainnya,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,45,2.19722457733622,468750.0,1875000,71458.02963978225,0.1524437965648688,145000,0,0,0,1,0,0,0,2026-05-20 14:19:10,2026-05-14 14:19:10,5,2026,3,21,2026-05-13 14:19:10,2026-05-07 14:19:10,5,2026,2,20,2026-05-06 14:19:10,2026-04-30 14:19:10,5,2026,1,19,2026-04-29 14:19:10,2026-04-23 14:19:10,4,2026,5,18
5/21/2026 15:04:48,37,2,6,6,5,1225000,1320000,1465000,1375000,0,5,R0199,2026-05-21 15:04:48,2026-05-21,freelance_it,jabodetabek,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,30,1.9459101490553128,1346250.0,5385000,100529.8463144155,0.0746739805492408,240000,1,1,0,0,1,0,1,2026-05-20 15:04:48,2026-05-14 15:04:48,5,2026,3,21,2026-05-13 15:04:48,2026-05-07 15:04:48,5,2026,2,20,2026-05-06 15:04:48,2026-04-30 15:04:48,5,2026,1,19,2026-04-29 15:04:48,2026-04-23 15:04:48,4,2026,5,18
5/21/2026 15:49:43,19,0,2,4,3,260000,280000,315000,290000,2,4,R0200,2026-05-21 15:49:43,2026-05-21,pekerja_harian,bandung,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,12,1.0986122886681096,286250.0,1145000,22867.37122335374,0.0798860130073493,55000,0,0,1,1,0,0,0,2026-05-20 15:49:43,2026-05-14 15:49:43,5,2026,3,21,2026-05-13 15:49:43,2026-05-07 15:49:43,5,2026,2,20,2026-05-06 15:49:43,2026-04-30 15:49:43,5,2026,1,19,2026-04-29 15:49:43,2026-04-23 15:49:43,4,2026,5,18
5/21/2026 16:54:01,21,2,6,6,7,1110000,940000,875000,915000,4,5,R0201,2026-05-21 16:54:01,2026-05-21,jualan_online,jabar_lainnya,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,42,1.9459101490553128,960000.0,3840000,103521.33435513022,0.1078347232865939,235000,0,0,0,1,0,1,1,2026-05-20 16:54:01,2026-05-14 16:54:01,5,2026,3,21,2026-05-13 16:54:01,2026-05-07 16:54:01,5,2026,2,20,2026-05-06 16:54:01,2026-04-30 16:54:01,5,2026,1,19,2026-04-29 16:54:01,2026-04-23 16:54:01,4,2026,5,18
5/21/2026 17:03:23,20,1,30,5,4,485000,485000,415000,525000,0,5,R0202,2026-05-21 17:03:23,2026-05-21,tutor,bali_ntt,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,20,3.4339872044851463,477500.0,1910000,45734.74244670748,0.0957795653334188,110000,1,1,0,0,0,0,0,2026-05-20 17:03:23,2026-05-14 17:03:23,5,2026,3,21,2026-05-13 17:03:23,2026-05-07 17:03:23,5,2026,2,20,2026-05-06 17:03:23,2026-04-30 17:03:23,5,2026,1,19,2026-04-29 17:03:23,2026-04-23 17:03:23,4,2026,5,18
5/21/2026 17:29:48,25,1,10,5,5,220000,340000,325000,330000,1,5,R0203,2026-05-21 17:29:48,2026-05-21,tutor,jabodetabek,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,2.3978952727983707,303750.0,1215000,56180.51263561058,0.184956420199541,120000,1,1,1,1,0,0,0,2026-05-20 17:29:48,2026-05-14 17:29:48,5,2026,3,21,2026-05-13 17:29:48,2026-05-07 17:29:48,5,2026,2,20,2026-05-06 17:29:48,2026-04-30 17:29:48,5,2026,1,19,2026-04-29 17:29:48,2026-04-23 17:29:48,4,2026,5,18
5/21/2026 17:43:13,42,0,14,4,1,220000,190000,305000,0,3,5,R0204,2026-05-21 17:43:13,2026-05-21,jualan_online,sumatera,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,4,2.70805020110221,238333.3333333333,715000,59651.76722724427,0.2502871352192067,305000,0,0,0,1,0,1,1,2026-05-20 17:43:13,2026-05-14 17:43:13,5,2026,3,21,2026-05-13 17:43:13,2026-05-07 17:43:13,5,2026,2,20,2026-05-06 17:43:13,2026-04-30 17:43:13,5,2026,1,19,2026-04-29 17:43:13,2026-04-23 17:43:13,4,2026,5,18
5/21/2026 17:46:02,19,2,24,7,9,1955000,2245000,2375000,2510000,2,3,R0205,2026-05-21 17:46:02,2026-05-21,freelance_it,jabodetabek,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,63,3.218875824868201,2271250.0,9085000,236973.0997391898,0.1043359822737214,555000,1,1,0,0,1,0,0,2026-05-20 17:46:02,2026-05-14 17:46:02,5,2026,3,21,2026-05-13 17:46:02,2026-05-07 17:46:02,5,2026,2,20,2026-05-06 17:46:02,2026-04-30 17:46:02,5,2026,1,19,2026-04-29 17:46:02,2026-04-23 17:46:02,4,2026,5,18
5/21/2026 18:18:40,42,2,6,5,7,190000,0,300000,220000,2,4,R0206,2026-05-21 18:18:40,2026-05-21,pekerja_harian,bali_ntt,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,35,1.9459101490553128,236666.66666666663,710000,56862.40703077327,0.2402636916793236,300000,0,0,1,1,0,1,0,2026-05-20 18:18:40,2026-05-14 18:18:40,5,2026,3,21,2026-05-13 18:18:40,2026-05-07 18:18:40,5,2026,2,20,2026-05-06 18:18:40,2026-04-30 18:18:40,5,2026,1,19,2026-04-29 18:18:40,2026-04-23 18:18:40,4,2026,5,18
5/21/2026 19:06:32,35,0,2,2,4,430000,535000,460000,580000,0,2,R0207,2026-05-21 19:06:32,2026-05-21,tutor,sulawesi,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8,1.0986122886681096,501250.0,2005000,68602.11367006121,0.1368620721597231,150000,1,1,1,0,0,0,0,2026-05-20 19:06:32,2026-05-14 19:06:32,5,2026,3,21,2026-05-13 19:06:32,2026-05-07 19:06:32,5,2026,2,20,2026-05-06 19:06:32,2026-04-30 19:06:32,5,2026,1,19,2026-04-29 19:06:32,2026-04-23 19:06:32,4,2026,5,18
5/21/2026 20:08:07,26,1,18,4,3,195000,190000,265000,0,1,2,R0208,2026-05-21 20:08:07,2026-05-21,pekerja_harian,jabodetabek,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,12,2.9444389791664403,216666.66666666663,650000,41932.48541803042,0.1935345480832173,265000,0,0,1,0,0,0,0,2026-05-20 20:08:07,2026-05-14 20:08:07,5,2026,3,21,2026-05-13 20:08:07,2026-05-07 20:08:07,5,2026,2,20,2026-05-06 20:08:07,2026-04-30 20:08:07,5,2026,1,19,2026-04-29 20:08:07,2026-04-23 20:08:07,4,2026,5,18
5/21/2026 22:13:47,31,0,14,4,5,225000,160000,185000,185000,2,4,R0209,2026-05-21 22:13:47,2026-05-21,ojek_online,bandung,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,20,2.70805020110221,188750.0,755000,26887.10967483613,0.1424482631779397,65000,0,0,1,0,0,0,1,2026-05-20 22:13:47,2026-05-14 22:13:47,5,2026,3,21,2026-05-13 22:13:47,2026-05-07 22:13:47,5,2026,2,20,2026-05-06 22:13:47,2026-04-30 22:13:47,5,2026,1,19,2026-04-29 22:13:47,2026-04-23 22:13:47,4,2026,5,18
5/21/2026 23:09:06,22,1,24,5,7,470000,340000,430000,465000,0,4,R0210,2026-05-21 23:09:06,2026-05-21,ojek_online,jabodetabek,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,35,3.218875824868201,426250.0,1705000,60190.6692658145,0.141209781268773,130000,1,0,1,0,0,0,0,2026-05-20 23:09:06,2026-05-14 23:09:06,5,2026,3,21,2026-05-13 23:09:06,2026-05-07 23:09:06,5,2026,2,20,2026-05-06 23:09:06,2026-04-30 23:09:06,5,2026,1,19,2026-04-29 23:09:06,2026-04-23 23:09:06,4,2026,5,18
5/21/2026 23:58:26,18,0,12,1,2,510000,520000,545000,520000,1,5,R0211,2026-05-21 23:58:26,2026-05-21,pekerja_harian,bandung,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,2,2.5649493574615367,523750.0,2095000,14930.394055974097,0.028506718961287,35000,1,1,0,0,0,0,1,2026-05-20 23:58:26,2026-05-14 23:58:26,5,2026,3,21,2026-05-13 23:58:26,2026-05-07 23:58:26,5,2026,2,20,2026-05-06 23:58:26,2026-04-30 23:58:26,5,2026,1,19,2026-04-29 23:58:26,2026-04-23 23:58:26,4,2026,5,18
05/22/2026 08:33:58,33,2,5,7,12,495000,385000,455000,590000,0,1,R0212,2026-05-22 08:33:58,2026-05-22,ojek_online,bandung,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,84,1.791759469228055,481250.0,1925000,85574.04201430868,0.1778161911985634,205000,0,0,0,0,0,0,0,2026-05-21 08:33:58,2026-05-15 08:33:58,5,2026,3,21,2026-05-14 08:33:58,2026-05-08 08:33:58,5,2026,2,20,2026-05-07 08:33:58,2026-05-01 08:33:58,5,2026,1,19,2026-04-30 08:33:58,2026-04-24 08:33:58,4,2026,5,18
05/22/2026 10:00:38,28,1,4,5,4,570000,500000,615000,455000,1,4,R0213,2026-05-22 10:00:38,2026-05-22,jualan_online,jateng_yogya,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,20,1.6094379124341005,535000.0,2140000,71297.49878735813,0.1332663528735665,160000,0,0,0,0,0,0,1,2026-05-21 10:00:38,2026-05-15 10:00:38,5,2026,3,21,2026-05-14 10:00:38,2026-05-08 10:00:38,5,2026,2,20,2026-05-07 10:00:38,2026-05-01 10:00:38,5,2026,1,19,2026-04-30 10:00:38,2026-04-24 10:00:38,4,2026,5,18
05/22/2026 08:20:31,22,2,8,5,9,450000,580000,580000,400000,0,4,R0214,2026-05-22 08:20:31,2026-05-22,tutor,jabodetabek,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,45,2.19722457733622,502500.0,2010000,91787.7987534291,0.1826622860764758,180000,0,0,0,0,0,1,0,2026-05-21 08:20:31,2026-05-15 08:20:31,5,2026,3,21,2026-05-14 08:20:31,2026-05-08 08:20:31,5,2026,2,20,2026-05-07 08:20:31,2026-05-01 08:20:31,5,2026,1,19,2026-04-30 08:20:31,2026-04-24 08:20:31,4,2026,5,18
05/22/2026 11:01:07,21,0,10,3,1,440000,555000,355000,570000,3,5,R0215,2026-05-22 11:01:07,2026-05-22,freelance_it,jabodetabek,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,3,2.3978952727983707,480000.0,1920000,101570.99323461726,0.2116062359054526,215000,1,1,0,0,0,0,0,2026-05-21 11:01:07,2026-05-15 11:01:07,5,2026,3,21,2026-05-14 11:01:07,2026-05-08 11:01:07,5,2026,2,20,2026-05-07 11:01:07,2026-05-01 11:01:07,5,2026,1,19,2026-04-30 11:01:07,2026-04-24 11:01:07,4,2026,5,18
05/22/2026 12:59:23,21,0,48,4,1,355000,390000,340000,410000,1,4,R0216,2026-05-22 12:59:23,2026-05-22,pekerja_harian,jabodetabek,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,4,3.8918202981106265,373750.0,1495000,31983.06843732581,0.085573427257059,70000,0,0,0,0,1,0,0,2026-05-21 12:59:23,2026-05-15 12:59:23,5,2026,3,21,2026-05-14 12:59:23,2026-05-08 12:59:23,5,2026,2,20,2026-05-07 12:59:23,2026-05-01 12:59:23,5,2026,1,19,2026-04-30 12:59:23,2026-04-24 12:59:23,4,2026,5,18
05/22/2026 11:56:53,17,1,8,5,6,430000,555000,625000,505000,2,4,R0217,2026-05-22 11:56:53,2026-05-22,pekerja_harian,jabodetabek,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,30,2.19722457733622,528750.0,2115000,82196.41111386799,0.1554542054162987,195000,1,0,0,0,0,1,0,2026-05-21 11:56:53,2026-05-15 11:56:53,5,2026,3,21,2026-05-14 11:56:53,2026-05-08 11:56:53,5,2026,2,20,2026-05-07 11:56:53,2026-05-01 11:56:53,5,2026,1,19,2026-04-30 11:56:53,2026-04-24 11:56:53,4,2026,5,18
05/22/2026 20:51:19,23,1,5,3,3,170000,0,210000,190000,0,5,R0218,2026-05-22 20:51:19,2026-05-22,jualan_online,jabodetabek,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,9,1.791759469228055,190000.0,570000,20000.0,0.1052631578947368,210000,1,1,0,0,0,1,1,2026-05-21 20:51:19,2026-05-15 20:51:19,5,2026,3,21,2026-05-14 20:51:19,2026-05-08 20:51:19,5,2026,2,20,2026-05-07 20:51:19,2026-05-01 20:51:19,5,2026,1,19,2026-04-30 20:51:19,2026-04-24 20:51:19,4,2026,5,18
05/22/2026 12:15:03,22,0,12,1,4,410000,325000,415000,465000,1,4,R0219,2026-05-22 12:15:03,2026-05-22,tutor,jabodetabek,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,2.5649493574615367,403750.0,1615000,58076.81694675309,0.1438435094656423,140000,1,1,0,1,0,0,0,2026-05-21 12:15:03,2026-05-15 12:15:03,5,2026,3,21,2026-05-14 12:15:03,2026-05-08 12:15:03,5,2026,2,20,2026-05-07 12:15:03,2026-05-01 12:15:03,5,2026,1,19,2026-04-30 12:15:03,2026-04-24 12:15:03,4,2026,5,18
05/22/2026 11:15:56,21,0,36,3,2,145000,95000,155000,145000,2,2,R0220,2026-05-22 11:15:56,2026-05-22,freelance_desain,jatim,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,6,3.610917912644224,135000.0,540000,27080.128015453203,0.2005935408552089,60000,1,1,0,1,0,0,0,2026-05-21 11:15:56,2026-05-15 11:15:56,5,2026,3,21,2026-05-14 11:15:56,2026-05-08 11:15:56,5,2026,2,20,2026-05-07 11:15:56,2026-05-01 11:15:56,5,2026,1,19,2026-04-30 11:15:56,2026-04-24 11:15:56,4,2026,5,18
05/22/2026 15:36:05,38,1,6,4,5,110000,135000,115000,120000,4,5,R0221,2026-05-22 15:36:05,2026-05-22,freelance_desain,jateng_yogya,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,20,1.9459101490553128,120000.0,480000,10801.234497346431,0.0900102874778869,25000,1,1,0,0,0,0,0,2026-05-21 15:36:05,2026-05-15 15:36:05,5,2026,3,21,2026-05-14 15:36:05,2026-05-08 15:36:05,5,2026,2,20,2026-05-07 15:36:05,2026-05-01 15:36:05,5,2026,1,19,2026-04-30 15:36:05,2026-04-24 15:36:05,4,2026,5,18
05/22/2026 09:05:46,34,0,14,3,1,245000,200000,210000,205000,0,5,R0222,2026-05-22 09:05:46,2026-05-22,content_creator,jabodetabek,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,3,2.70805020110221,215000.0,860000,20412.41452319315,0.0949414628985727,45000,1,1,0,0,0,0,0,2026-05-21 09:05:46,2026-05-15 09:05:46,5,2026,3,21,2026-05-14 09:05:46,2026-05-08 09:05:46,5,2026,2,20,2026-05-07 09:05:46,2026-05-01 09:05:46,5,2026,1,19,2026-04-30 09:05:46,2026-04-24 09:05:46,4,2026,5,18
05/22/2026 20:31:52,24,1,8,5,6,410000,420000,280000,410000,1,5,R0223,2026-05-22 20:31:52,2026-05-22,jualan_online,bandung,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,30,2.19722457733622,380000.0,1520000,66833.1255192114,0.1758766461031879,140000,1,0,0,0,0,0,0,2026-05-21 20:31:52,2026-05-15 20:31:52,5,2026,3,21,2026-05-14 20:31:52,2026-05-08 20:31:52,5,2026,2,20,2026-05-07 20:31:52,2026-05-01 20:31:52,5,2026,1,19,2026-04-30 20:31:52,2026-04-24 20:31:52,4,2026,5,18
5/22/2026 07:42:54,22,1,5,5,5,750000,1200000,1060000,1145000,0,5,R0224,2026-05-22 07:42:54,2026-05-22,freelance_it,jatim,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,1.791759469228055,1038750.0,4155000,200930.1288176232,0.1934345403779766,450000,1,1,0,0,0,0,1,2026-05-21 07:42:54,2026-05-15 07:42:54,5,2026,3,21,2026-05-14 07:42:54,2026-05-08 07:42:54,5,2026,2,20,2026-05-07 07:42:54,2026-05-01 07:42:54,5,2026,1,19,2026-04-30 07:42:54,2026-04-24 07:42:54,4,2026,5,18
5/22/2026 08:23:03,28,1,6,5,8,535000,440000,480000,535000,3,4,R0225,2026-05-22 08:23:03,2026-05-22,kurir,sumatera,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,40,1.9459101490553128,497500.0,1990000,46278.14458971607,0.0930213961602333,95000,0,0,0,0,0,1,0,2026-05-21 08:23:03,2026-05-15 08:23:03,5,2026,3,21,2026-05-14 08:23:03,2026-05-08 08:23:03,5,2026,2,20,2026-05-07 08:23:03,2026-05-01 08:23:03,5,2026,1,19,2026-04-30 08:23:03,2026-04-24 08:23:03,4,2026,5,18
5/22/2026 08:24:28,33,1,12,5,6,500000,480000,415000,310000,0,3,R0226,2026-05-22 08:24:28,2026-05-22,pekerja_harian,kalimantan,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,30,2.5649493574615367,426250.0,1705000,85574.04201430868,0.2007602158693459,190000,0,0,0,0,0,0,0,2026-05-21 08:24:28,2026-05-15 08:24:28,5,2026,3,21,2026-05-14 08:24:28,2026-05-08 08:24:28,5,2026,2,20,2026-05-07 08:24:28,2026-05-01 08:24:28,5,2026,1,19,2026-04-30 08:24:28,2026-04-24 08:24:28,4,2026,5,18
5/22/2026 08:56:47,19,1,30,5,3,675000,820000,685000,555000,3,2,R0227,2026-05-22 08:56:47,2026-05-22,tutor,jatim,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,15,3.4339872044851463,683750.0,2735000,108349.3577892058,0.1584634117575222,265000,1,1,0,1,0,1,0,2026-05-21 08:56:47,2026-05-15 08:56:47,5,2026,3,21,2026-05-14 08:56:47,2026-05-08 08:56:47,5,2026,2,20,2026-05-07 08:56:47,2026-05-01 08:56:47,5,2026,1,19,2026-04-30 08:56:47,2026-04-24 08:56:47,4,2026,5,18
5/22/2026 10:26:51,18,1,48,5,5,435000,395000,415000,415000,2,4,R0228,2026-05-22 10:26:51,2026-05-22,pekerja_harian,sumatera,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,25,3.8918202981106265,415000.0,1660000,16329.93161855452,0.039349232815794,40000,1,1,1,0,1,0,0,2026-05-21 10:26:51,2026-05-15 10:26:51,5,2026,3,21,2026-05-14 10:26:51,2026-05-08 10:26:51,5,2026,2,20,2026-05-07 10:26:51,2026-05-01 10:26:51,5,2026,1,19,2026-04-30 10:26:51,2026-04-24 10:26:51,4,2026,5,18
5/22/2026 11:10:24,25,0,4,3,4,160000,160000,160000,120000,0,4,R0229,2026-05-22 11:10:24,2026-05-22,jualan_online,bandung,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,12,1.6094379124341005,150000.0,600000,20000.0,0.1333333333333333,40000,1,0,1,0,0,0,1,2026-05-21 11:10:24,2026-05-15 11:10:24,5,2026,3,21,2026-05-14 11:10:24,2026-05-08 11:10:24,5,2026,2,20,2026-05-07 11:10:24,2026-05-01 11:10:24,5,2026,1,19,2026-04-30 11:10:24,2026-04-24 11:10:24,4,2026,5,18
5/22/2026 12:34:06,48,0,24,5,6,340000,450000,530000,420000,2,4,R0230,2026-05-22 12:34:06,2026-05-22,kurir,jabodetabek,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,30,3.218875824868201,435000.0,1740000,78528.12659593165,0.1805244289561647,190000,1,1,1,0,0,1,0,2026-05-21 12:34:06,2026-05-15 12:34:06,5,2026,3,21,2026-05-14 12:34:06,2026-05-08 12:34:06,5,2026,2,20,2026-05-07 12:34:06,2026-05-01 12:34:06,5,2026,1,19,2026-04-30 12:34:06,2026-04-24 12:34:06,4,2026,5,18
5/22/2026 12:59:08,35,0,8,4,4,385000,290000,375000,325000,0,4,R0231,2026-05-22 12:59:08,2026-05-22,freelance_it,jabodetabek,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,16,2.19722457733622,343750.0,1375000,44417.5265707881,0.1292146227513835,95000,1,0,0,0,0,0,0,2026-05-21 12:59:08,2026-05-15 12:59:08,5,2026,3,21,2026-05-14 12:59:08,2026-05-08 12:59:08,5,2026,2,20,2026-05-07 12:59:08,2026-05-01 12:59:08,5,2026,1,19,2026-04-30 12:59:08,2026-04-24 12:59:08,4,2026,5,18
