user_id,gig_type,age,is_main_income,tenure_months,days_per_week,hours_per_day,income_week1,income_week2,income_week3,income_week4,target_income,peak_week,data_source,gig_type_encoded,rolling_mean_4w,rolling_std_4w,income_volatility,income_growth_1w,income_trend_slope,weekly_work_hours,income_per_hour,is_payday_week,lag_1w,lag_2w,lag_3w,lag_4w,recent_vs_avg
REAL_0276,seller_online,25,1,38,4,7,375000,440000,260000,390000,375000,4,survey,6,366250.0,76089.31155775647,0.2078,-0.1477,13500.0,28,12629.0,1,375000,440000,260000,390000,1.0239
REAL_0277,freelance_creative,20,1,14,5,7,585000,575000,445000,505000,585000,1,survey,2,527500.0,65510.81335677848,0.1242,0.0174,37000.0,35,14653.0,1,585000,575000,445000,505000,1.109
REAL_0278,pekerja_harian,20,2,5,4,8,380000,335000,445000,150000,380000,0,survey,5,327500.0,126655.70127975552,0.3867,0.1343,58000.0,32,9924.0,0,380000,335000,445000,150000,1.1603
REAL_0279,freelance_creative,27,1,21,5,3,335000,80000,485000,500000,335000,3,survey,2,350000.0,194807.59738778157,0.5566,3.1875,-90000.0,15,21875.0,0,335000,80000,485000,500000,0.9571
REAL_0280,kurir,40,2,26,5,9,820000,260000,400000,600000,820000,0,survey,4,520000.0,243857.8821089584,0.469,2.1538,52000.0,45,11304.0,0,820000,260000,400000,600000,1.5769
REAL_0281,pekerja_harian,35,2,61,5,7,270000,505000,320000,430000,270000,1,survey,5,381250.0,106173.99242124535,0.2785,-0.4653,-29500.0,35,10590.0,1,270000,505000,320000,430000,0.7082
REAL_0282,freelance_creative,22,1,41,4,3,190000,150000,180000,40000,190000,1,survey,2,140000.0,68799.22480183431,0.4914,0.2667,42000.0,12,10769.0,1,190000,150000,180000,40000,1.3571
REAL_0283,pekerja_harian,25,1,35,7,7,435000,400000,285000,380000,435000,0,survey,5,375000.0,64161.255183067195,0.1711,0.0875,28000.0,49,7500.0,0,435000,400000,285000,380000,1.16
REAL_0284,driver_online,30,0,35,6,7,345000,495000,505000,245000,345000,0,survey,1,397500.0,125266.38282742367,0.3151,-0.303,29000.0,42,9244.0,0,345000,495000,505000,245000,0.8679
REAL_0285,tutor,18,0,12,2,4,130000,55000,55000,125000,130000,0,survey,7,91250.0,41907.636535600526,0.4593,1.3636,1500.0,8,10139.0,0,130000,55000,55000,125000,1.4246
REAL_0286,content_creator,20,0,18,2,2,70000,75000,110000,135000,70000,4,survey,0,97500.0,30686.587732536613,0.3147,-0.0667,-23000.0,4,19500.0,1,70000,75000,110000,135000,0.7179
REAL_0287,seller_online,21,2,6,6,5,60000,310000,40000,210000,60000,1,survey,6,155000.0,128192.56348686274,0.827,-0.8064,-18000.0,30,5000.0,1,60000,310000,40000,210000,0.3871
REAL_0288,driver_online,47,2,6,5,8,10000,310000,530000,250000,10000,2,survey,1,275000.0,213775.5832643195,0.7774,-0.9677,-94000.0,40,6707.0,0,10000,310000,530000,250000,0.0364
REAL_0289,pekerja_harian,40,2,30,5,7,350000,630000,120000,595000,350000,0,survey,5,423750.0,237745.48716361928,0.561,-0.4444,-22500.0,35,11771.0,0,350000,630000,120000,595000,0.826
REAL_0290,seller_online,29,1,18,6,7,50000,580000,610000,675000,50000,1,survey,6,478750.0,288570.4708847852,0.6028,-0.9138,-190500.0,42,11134.0,1,50000,580000,610000,675000,0.1044
REAL_0291,kurir,29,2,17,7,10,960000,555000,985000,455000,960000,1,survey,4,738750.0,273171.9543925889,0.3698,0.7297,108500.0,70,10405.0,1,960000,555000,985000,455000,1.2995
REAL_0292,freelance_creative,19,0,9,3,7,40000,5000,125000,90000,40000,0,survey,2,65000.0,53072.27776030219,0.8165,6.9986,-27000.0,21,2955.0,0,40000,5000,125000,90000,0.6154
REAL_0293,pekerja_harian,31,1,13,7,7,500000,270000,535000,410000,500000,1,survey,5,428750.0,118207.0922858128,0.2757,0.8518,500.0,49,8575.0,1,500000,270000,535000,410000,1.1662
REAL_0294,kurir,42,1,44,7,8,835000,180000,450000,710000,835000,2,survey,4,543750.0,290728.25226776063,0.5347,3.6389,10500.0,56,9539.0,0,835000,180000,450000,710000,1.5356
REAL_0295,freelance_creative,29,2,57,3,5,225000,135000,335000,135000,225000,1,survey,2,207500.0,95000.0,0.4578,0.6667,7000.0,15,12969.0,1,225000,135000,335000,135000,1.0843
REAL_0296,driver_online,26,0,46,6,10,230000,270000,445000,360000,230000,1,survey,1,326250.0,96036.01754897309,0.2944,-0.1481,-56500.0,60,5348.0,1,230000,270000,445000,360000,0.705
REAL_0297,seller_online,32,0,14,7,6,935000,850000,520000,115000,935000,4,survey,6,605000.0,372491.61064378347,0.6157,0.1,279000.0,42,14070.0,1,935000,850000,520000,115000,1.5455
REAL_0298,seller_online,24,0,13,5,7,65000,230000,320000,260000,65000,2,survey,6,218750.0,109115.76421397597,0.4988,-0.7174,-67500.0,35,6076.0,0,65000,230000,320000,260000,0.2971
REAL_0299,content_creator,21,0,42,3,4,80000,105000,0,0,80000,0,survey,0,46250.0,54371.407927328866,1.1756,-0.2381,34500.0,12,3558.0,0,80000,105000,0,0,1.7297
REAL_0300,tutor,24,0,19,3,2,35000,125000,140000,220000,35000,3,survey,7,130000.0,75828.7544405155,0.5833,-0.72,-57000.0,6,18571.0,0,35000,125000,140000,220000,0.2692
REAL_0301,freelance_creative,20,2,20,5,6,305000,325000,415000,35000,305000,0,survey,2,270000.0,163808.83167074152,0.6067,-0.0615,72000.0,30,8710.0,0,305000,325000,415000,35000,1.1296
REAL_0302,content_creator,22,2,42,4,6,390000,165000,380000,290000,390000,0,survey,0,306250.0,104353.16637904829,0.3407,1.3636,8500.0,24,12250.0,0,390000,165000,380000,290000,1.2735
REAL_0303,freelance_creative,19,2,27,2,7,80000,180000,120000,150000,80000,4,survey,2,132500.0,42720.01872658766,0.3224,-0.5556,-15000.0,14,8833.0,1,80000,180000,120000,150000,0.6038
REAL_0304,seller_online,24,0,20,5,3,560000,215000,515000,305000,560000,4,survey,6,398750.0,165397.2490702309,0.4148,1.6046,46500.0,15,24922.0,1,560000,215000,515000,305000,1.4044
REAL_0305,seller_online,34,2,17,3,5,365000,70000,460000,400000,365000,4,survey,6,323750.0,173655.54986812256,0.5364,4.2142,-49500.0,15,20234.0,1,365000,70000,460000,400000,1.1274
REAL_0306,pekerja_harian,33,2,15,6,7,380000,380000,635000,40000,380000,4,survey,5,358750.0,244143.91247786622,0.6805,0.0,76500.0,42,8343.0,1,380000,380000,635000,40000,1.0592
REAL_0307,tutor,27,0,35,5,5,140000,135000,265000,135000,140000,4,survey,7,168750.0,64209.942116985796,0.3805,0.037,-11500.0,25,6490.0,1,140000,135000,265000,135000,0.8296
REAL_0308,content_creator,20,0,6,4,3,130000,55000,15000,80000,130000,4,survey,0,70000.0,48131.76359397884,0.6876,1.3636,19000.0,12,5385.0,1,130000,55000,15000,80000,1.8571
REAL_0309,content_creator,24,0,9,4,6,80000,25000,65000,95000,80000,4,survey,0,66250.0,30103.98644698074,0.4544,2.1999,-8500.0,24,2650.0,1,80000,25000,65000,95000,1.2075
REAL_0310,tutor,17,0,20,3,4,240000,250000,270000,265000,240000,1,survey,7,256250.0,13768.926368215254,0.0537,-0.04,-9500.0,12,19712.0,1,240000,250000,270000,265000,0.9366
REAL_0311,pekerja_harian,33,2,40,6,7,230000,250000,470000,420000,230000,4,survey,5,342500.0,120381.33853162901,0.3515,-0.08,-79000.0,42,7965.0,1,230000,250000,470000,420000,0.6715
REAL_0312,pekerja_harian,38,1,7,6,6,535000,465000,325000,375000,535000,1,survey,5,425000.0,93452.30512584123,0.2199,0.1505,62000.0,36,11486.0,1,535000,465000,325000,375000,1.2588
REAL_0313,seller_online,17,1,6,4,6,270000,525000,500000,215000,270000,0,survey,6,377500.0,157823.7413488013,0.4181,-0.4857,19000.0,24,15100.0,0,270000,525000,500000,215000,0.7152
REAL_0314,kurir,31,1,80,5,8,705000,595000,265000,390000,705000,4,survey,4,488750.0,198216.00170857378,0.4056,0.1849,127500.0,40,11921.0,1,705000,595000,265000,390000,1.4425
REAL_0315,content_creator,23,0,63,4,4,145000,80000,175000,0,145000,2,survey,0,100000.0,77567.17518813397,0.7757,0.8125,34000.0,16,5882.0,0,145000,80000,175000,0,1.45
REAL_0316,driver_online,43,1,23,6,9,435000,870000,565000,450000,435000,4,survey,1,580000.0,201866.2923818635,0.348,-0.5,26000.0,54,10545.0,1,435000,870000,565000,450000,0.75
REAL_0317,freelance_creative,20,1,15,5,6,315000,350000,335000,450000,315000,4,survey,2,362500.0,60069.40430313366,0.1657,-0.1,-39000.0,30,11694.0,1,315000,350000,335000,450000,0.869
REAL_0318,seller_online,32,1,20,5,4,360000,540000,115000,255000,360000,4,survey,6,317500.0,179094.94688572315,0.5641,-0.3333,74000.0,20,15119.0,1,360000,540000,115000,255000,1.1339
REAL_0319,tutor,29,0,48,3,2,110000,170000,265000,180000,110000,1,survey,7,181250.0,63819.40666181931,0.3521,-0.3529,-30500.0,6,25893.0,1,110000,170000,265000,180000,0.6069
REAL_0320,content_creator,25,1,15,6,6,80000,335000,210000,220000,80000,0,survey,0,211250.0,104273.27877585257,0.4936,-0.7612,-29500.0,36,5709.0,0,80000,335000,210000,220000,0.3787
REAL_0321,freelance_it,22,2,21,4,5,335000,480000,715000,465000,335000,0,survey,3,498750.0,158186.3352716241,0.3172,-0.3021,-62500.0,20,23750.0,0,335000,480000,715000,465000,0.6717
REAL_0322,content_creator,24,2,75,4,5,240000,220000,130000,170000,240000,4,survey,0,190000.0,49665.5480858378,0.2614,0.0909,30000.0,20,9048.0,1,240000,220000,130000,170000,1.2632
REAL_0323,content_creator,20,0,6,4,4,20000,145000,50000,80000,20000,0,survey,0,73750.0,53443.89581607987,0.7247,-0.8621,-8500.0,16,4338.0,0,20000,145000,50000,80000,0.2712
REAL_0324,seller_online,29,1,22,6,6,85000,230000,510000,55000,85000,1,survey,6,220000.0,207886.18681063605,0.9449,-0.6304,-19000.0,36,5946.0,1,85000,230000,510000,55000,0.3864
REAL_0325,kurir,34,2,16,6,9,365000,705000,840000,780000,365000,1,survey,4,672500.0,212308.73745562145,0.3157,-0.4823,-138000.0,54,12227.0,1,365000,705000,840000,780000,0.5428
REAL_0326,pekerja_harian,35,1,45,6,6,635000,590000,650000,420000,635000,0,survey,5,573750.0,105623.15087138805,0.1841,0.0763,58500.0,36,15507.0,0,635000,590000,650000,420000,1.1068
REAL_0327,tutor,22,0,24,4,4,280000,110000,210000,125000,280000,2,survey,7,181250.0,79201.74661373741,0.437,1.5454,36500.0,16,10662.0,0,280000,110000,210000,125000,1.5448
REAL_0328,content_creator,24,1,27,4,5,10000,5000,55000,105000,10000,3,survey,0,43750.0,46614.55423648999,1.0655,0.9998,-33500.0,20,2083.0,0,10000,5000,55000,105000,0.2286
REAL_0329,content_creator,21,0,5,4,6,215000,250000,310000,135000,215000,0,survey,0,227500.0,73086.70649760232,0.3213,-0.14,18000.0,24,9100.0,0,215000,250000,310000,135000,0.9451
REAL_0330,content_creator,26,0,26,3,2,80000,100000,80000,80000,80000,3,survey,0,85000.0,10000.0,0.1176,-0.2,2000.0,6,12143.0,0,80000,100000,80000,80000,0.9412
REAL_0331,pekerja_harian,30,2,11,7,8,520000,635000,965000,994200,520000,1,survey,5,778550.0,237152.0117280616,0.3046,-0.1811,-175260.0,56,13659.0,1,520000,635000,965000,994200,0.6679
REAL_0332,kurir,21,2,10,5,10,535000,530000,665000,645000,535000,4,survey,4,593750.0,71224.41060947199,0.12,0.0094,-46500.0,50,11642.0,1,535000,530000,665000,645000,0.9011
REAL_0333,seller_online,21,1,32,5,5,635000,320000,50000,330000,635000,0,survey,6,333750.0,239073.73339620561,0.7163,0.9844,118500.0,25,12837.0,0,635000,320000,50000,330000,1.9026
REAL_0334,content_creator,23,0,3,3,3,200000,310000,270000,155000,200000,1,survey,0,233750.0,69447.22216666889,0.2971,-0.3548,17500.0,9,23375.0,1,200000,310000,270000,155000,0.8556
REAL_0335,content_creator,28,2,39,4,6,125000,175000,245000,170000,125000,1,survey,0,178750.0,49560.56900399752,0.2773,-0.2857,-20500.0,24,7150.0,1,125000,175000,245000,170000,0.6993
REAL_0336,pekerja_harian,39,2,38,7,8,825000,974200,980000,380000,825000,4,survey,5,789800.0,282462.08005087456,0.3576,-0.1532,132920.0,56,13856.0,1,825000,974200,980000,380000,1.0446
REAL_0337,content_creator,17,1,61,4,4,40000,175000,195000,170000,40000,1,survey,0,145000.0,70828.43120291925,0.4885,-0.7714,-41000.0,16,8529.0,1,40000,175000,195000,170000,0.2759
REAL_0338,driver_online,25,0,5,6,10,350000,40000,355000,405000,350000,2,survey,1,287500.0,166858.22325155768,0.5804,7.7498,-48000.0,60,4713.0,0,350000,40000,355000,405000,1.2174
REAL_0339,pekerja_harian,42,2,22,6,9,545000,295000,620000,425000,545000,4,survey,5,471250.0,142324.45327490283,0.302,0.8475,3500.0,54,8568.0,1,545000,295000,620000,425000,1.1565
REAL_0340,content_creator,25,2,14,4,5,275000,240000,205000,170000,275000,2,survey,0,222500.0,45184.8057057532,0.2031,0.1458,35000.0,20,10595.0,0,275000,240000,205000,170000,1.2359
REAL_0341,pekerja_harian,51,2,10,5,9,305000,665000,615000,730000,305000,4,survey,5,578750.0,188475.24152170934,0.3257,-0.5414,-122500.0,45,12582.0,1,305000,665000,615000,730000,0.527
REAL_0342,seller_online,25,0,39,5,3,365000,275000,595000,510000,365000,1,survey,6,436250.0,143432.62065048754,0.3288,0.3273,-75500.0,15,27266.0,1,365000,275000,595000,510000,0.8367
REAL_0343,seller_online,23,2,6,4,6,795000,410000,520000,820000,795000,1,survey,6,636250.0,203034.2746106348,0.3191,0.939,-18500.0,24,25450.0,1,795000,410000,520000,820000,1.2495
REAL_0344,pekerja_harian,33,2,14,6,8,575000,475000,635000,320000,575000,0,survey,5,501250.0,137681.69813014363,0.2747,0.2105,60500.0,48,10230.0,0,575000,475000,635000,320000,1.1471
REAL_0345,content_creator,21,2,18,4,6,45000,145000,125000,225000,45000,0,survey,0,135000.0,73936.91004272945,0.5477,-0.6897,-52000.0,24,5400.0,0,45000,145000,125000,225000,0.3333
REAL_0346,freelance_it,26,0,52,4,8,155000,325000,290000,355000,155000,0,survey,3,281250.0,88258.61619883541,0.3138,-0.5231,-56500.0,32,8523.0,0,155000,325000,290000,355000,0.5511
REAL_0347,pekerja_harian,28,2,20,6,9,690000,885000,900000,435000,690000,1,survey,5,727500.0,217198.06628973474,0.2986,-0.2203,75000.0,54,13227.0,1,690000,885000,900000,435000,0.9485
REAL_0348,freelance_creative,22,2,28,6,5,580000,695000,390000,570000,580000,1,survey,2,558750.0,125987.76395613451,0.2255,-0.1655,33500.0,30,18024.0,1,580000,695000,390000,570000,1.038
REAL_0349,driver_online,29,0,8,6,8,580000,645000,725000,685000,580000,1,survey,1,658750.0,61829.73933849848,0.0939,-0.1008,-39500.0,48,13444.0,1,580000,645000,725000,685000,0.8805
REAL_0350,freelance_it,25,1,31,4,6,385000,385000,325000,475000,385000,4,survey,3,392500.0,61846.584384264905,0.1576,0.0,-21000.0,24,15700.0,1,385000,385000,325000,475000,0.9809
REAL_0351,freelance_creative,19,1,4,4,5,205000,435000,445000,220000,205000,1,survey,2,326250.0,131553.2211692287,0.4032,-0.5287,-5500.0,20,15536.0,1,205000,435000,445000,220000,0.6284
REAL_0352,tutor,25,0,48,5,3,215000,375000,275000,155000,215000,1,survey,7,255000.0,93808.3151964686,0.3679,-0.4267,28000.0,15,15938.0,1,215000,375000,275000,155000,0.8431
REAL_0353,seller_online,42,1,42,6,7,450000,485000,230000,560000,450000,4,survey,6,431250.0,141796.50912487233,0.3288,-0.0722,-7500.0,42,10029.0,1,450000,485000,230000,560000,1.0435
REAL_0354,freelance_it,17,1,35,4,5,1015000,775000,455000,420000,1015000,0,survey,3,666250.0,282086.7183450271,0.4234,0.3097,210500.0,20,31726.0,0,1015000,775000,455000,420000,1.5234
REAL_0355,seller_online,39,2,48,4,4,410000,400000,260000,655000,410000,3,survey,6,431250.0,164132.82223045253,0.3806,0.025,-59500.0,16,25368.0,0,410000,400000,260000,655000,0.9507
REAL_0356,freelance_it,23,1,6,4,6,455000,325000,505000,845000,455000,1,survey,3,532500.0,221716.78631383175,0.4164,0.4,-135000.0,24,21300.0,1,455000,325000,505000,845000,0.8545
REAL_0357,pekerja_harian,23,2,8,7,7,840000,390000,480000,860000,840000,0,survey,5,642500.0,242538.65671269808,0.3775,1.1538,-15000.0,49,12850.0,0,840000,390000,480000,860000,1.3074
REAL_0358,seller_online,29,2,5,4,7,640000,285000,530000,450000,640000,1,survey,6,476250.0,149408.55620300554,0.3137,1.2456,32500.0,28,16422.0,1,640000,285000,530000,450000,1.3438
REAL_0359,driver_online,41,2,32,5,8,530000,645000,685000,505000,530000,2,survey,1,591250.0,87309.31603595728,0.1477,-0.1783,3500.0,40,14421.0,0,530000,645000,685000,505000,0.8964
REAL_0360,kurir,30,2,14,5,10,850000,420000,705000,570000,850000,2,survey,4,636250.0,184000.67934657197,0.2892,1.0238,55500.0,50,12475.0,0,850000,420000,705000,570000,1.336
REAL_0361,pekerja_harian,36,2,34,5,8,440000,265000,475000,690000,440000,1,survey,5,467500.0,174475.40418828858,0.3732,0.6604,-96000.0,40,11402.0,1,440000,265000,475000,690000,0.9412
REAL_0362,freelance_creative,28,2,63,5,5,425000,815000,785000,785000,425000,0,survey,2,702500.0,185539.75315279473,0.2641,-0.4785,-105000.0,25,27019.0,0,425000,815000,785000,785000,0.605
REAL_0363,driver_online,32,2,16,6,8,335000,465000,365000,890000,335000,1,survey,1,513750.0,256916.81533134417,0.5001,-0.2796,-156500.0,48,10485.0,1,335000,465000,365000,890000,0.6521
REAL_0364,driver_online,29,2,11,7,8,460000,840000,925000,980000,460000,2,survey,1,801250.0,234676.19535578522,0.2929,-0.4524,-164500.0,56,14057.0,0,460000,840000,925000,980000,0.5741
REAL_0365,freelance_creative,22,2,54,2,7,170000,200000,220000,185000,170000,4,survey,2,193750.0,21360.00936329383,0.1102,-0.15,-6500.0,14,12917.0,1,170000,200000,220000,185000,0.8774
REAL_0366,pekerja_harian,33,2,39,7,9,1017300,870000,125000,385000,1017300,1,survey,5,599325.0,415887.5919845009,0.6939,0.1693,264190.0,63,9364.0,1,1017300,870000,125000,385000,1.6974
REAL_0367,kurir,43,1,42,6,10,825000,500000,755000,435000,825000,0,survey,4,628750.0,190235.59954260226,0.3026,0.65,91500.0,60,10307.0,0,825000,500000,755000,435000,1.3121
REAL_0368,seller_online,27,2,23,5,5,645000,305000,750000,405000,645000,4,survey,6,526250.0,206412.81452468014,0.3922,1.1148,27500.0,25,20240.0,1,645000,305000,750000,405000,1.2257
REAL_0369,tutor,22,0,9,2,4,155000,165000,105000,160000,155000,1,survey,7,146250.0,27801.37886268713,0.1901,-0.0606,4500.0,8,16250.0,1,155000,165000,105000,160000,1.0598
REAL_0370,freelance_creative,19,1,81,5,7,250000,425000,465000,265000,250000,0,survey,2,351250.0,109649.06140349158,0.3122,-0.4118,-8500.0,35,9757.0,0,250000,425000,465000,265000,0.7117
REAL_0371,kurir,24,2,50,6,9,870000,610000,545000,540000,870000,4,survey,4,641250.0,155797.67863054527,0.243,0.4262,105500.0,54,11659.0,1,870000,610000,545000,540000,1.3567
REAL_0372,kurir,26,2,25,6,9,315000,595000,490000,665000,315000,0,survey,4,516250.0,152226.53075816535,0.2949,-0.4706,-94500.0,54,9386.0,0,315000,595000,490000,665000,0.6102
REAL_0373,kurir,26,2,52,6,8,850000,275000,290000,610000,850000,2,survey,4,506250.0,276386.6554906972,0.5459,2.0909,70500.0,48,10332.0,0,850000,275000,290000,610000,1.679
REAL_0374,pekerja_harian,30,0,28,7,8,195000,410000,320000,420000,195000,0,survey,5,336250.0,104353.16637904829,0.3103,-0.5244,-58500.0,56,5899.0,0,195000,410000,320000,420000,0.5799
REAL_0375,seller_online,18,0,83,5,7,210000,265000,305000,335000,210000,1,survey,6,278750.0,54064.00527769531,0.194,-0.2075,-41500.0,35,7743.0,1,210000,265000,305000,335000,0.7534
REAL_0376,freelance_creative,17,2,9,4,4,455000,455000,235000,430000,455000,0,survey,2,393750.0,106487.47970223227,0.2704,0.0,29500.0,16,23162.0,0,455000,455000,235000,430000,1.1556
REAL_0377,pekerja_harian,32,1,63,6,9,250000,480000,370000,390000,250000,4,survey,5,372500.0,94648.47243000455,0.2541,-0.4792,-31000.0,54,6773.0,1,250000,480000,370000,390000,0.6711
REAL_0378,pekerja_harian,47,0,27,5,8,490000,400000,255000,250000,490000,1,survey,5,348750.0,117073.69473968096,0.3357,0.225,86500.0,40,8506.0,1,490000,400000,255000,250000,1.405
REAL_0379,content_creator,26,1,22,5,6,170000,310000,310000,175000,170000,0,survey,0,241250.0,79411.90087134295,0.3292,-0.4516,-1500.0,30,7782.0,0,170000,310000,310000,175000,0.7047
REAL_0380,kurir,34,0,13,4,7,305000,395000,170000,195000,305000,2,survey,4,266250.0,103953.11443145896,0.3904,-0.2278,55500.0,28,9181.0,0,305000,395000,170000,195000,1.1455
REAL_0381,pekerja_harian,24,2,58,6,8,415000,790000,400000,670000,415000,4,survey,5,568750.0,192629.8263509574,0.3387,-0.4747,-37500.0,48,11607.0,1,415000,790000,400000,670000,0.7297
REAL_0382,pekerja_harian,53,0,15,5,7,235000,275000,190000,305000,235000,0,survey,5,251250.0,49895.72459974234,0.1986,-0.1455,-12500.0,35,6979.0,0,235000,275000,190000,305000,0.9353
REAL_0383,driver_online,36,2,19,6,9,355000,335000,610000,590000,355000,3,survey,1,472500.0,147676.44813352375,0.3125,0.0597,-98000.0,54,8591.0,0,355000,335000,610000,590000,0.7513
REAL_0384,driver_online,37,1,5,5,9,80000,365000,425000,300000,80000,0,survey,1,292500.0,150582.20346375596,0.5148,-0.7808,-72000.0,45,6359.0,0,80000,365000,425000,300000,0.2735
REAL_0385,pekerja_harian,31,1,4,5,9,550000,650000,405000,60000,550000,0,survey,5,416250.0,257920.36884795793,0.6196,-0.1538,171500.0,45,9049.0,0,550000,650000,405000,60000,1.3213
REAL_0386,seller_online,28,1,27,5,6,220000,330000,185000,350000,220000,0,survey,6,271250.0,81073.52629969086,0.2989,-0.3333,-24500.0,30,8750.0,0,220000,330000,185000,350000,0.8111
REAL_0387,driver_online,32,0,73,6,9,575000,565000,365000,535000,575000,4,survey,1,510000.0,98149.54576223638,0.1924,0.0177,32000.0,54,9273.0,1,575000,565000,365000,535000,1.1274
REAL_0388,tutor,22,1,5,2,2,90000,245000,190000,195000,90000,0,survey,7,180000.0,64935.86579592719,0.3608,-0.6327,-26000.0,4,36000.0,0,90000,245000,190000,195000,0.5
REAL_0389,kurir,46,2,9,6,9,505000,895000,405000,365000,505000,3,survey,4,542500.0,242263.63050748385,0.4466,-0.4358,91000.0,54,9864.0,0,505000,895000,405000,365000,0.9309
REAL_0390,tutor,28,0,48,3,2,10000,155000,25000,25000,10000,3,survey,7,53750.0,67869.35980249113,1.2627,-0.9355,8500.0,6,7679.0,0,10000,155000,25000,25000,0.186
REAL_0391,freelance_creative,17,0,15,4,6,265000,105000,170000,240000,265000,0,survey,2,195000.0,72226.49560006817,0.3704,1.5238,1000.0,24,7800.0,0,265000,105000,170000,240000,1.359
REAL_0392,pekerja_harian,21,2,22,6,8,610000,525000,915000,690000,610000,1,survey,5,685000.0,167481.34224444226,0.2445,0.1619,-63000.0,48,13980.0,1,610000,525000,915000,690000,0.8905
REAL_0393,freelance_creative,20,1,21,6,3,200000,330000,390000,390000,200000,3,survey,2,327500.0,89582.36433584458,0.2735,-0.3939,-63000.0,18,17237.0,0,200000,330000,390000,390000,0.6107
REAL_0394,seller_online,35,0,22,7,5,325000,155000,135000,285000,325000,4,survey,6,225000.0,94162.9792788369,0.4185,1.0968,14000.0,35,6250.0,1,325000,155000,135000,285000,1.4444
REAL_0395,pekerja_harian,43,1,68,5,7,380000,285000,505000,290000,380000,3,survey,5,365000.0,103037.21010715821,0.2823,0.3333,5000.0,35,10139.0,0,380000,285000,505000,290000,1.0411
REAL_0396,driver_online,41,0,45,6,9,25000,335000,65000,5000,25000,4,survey,1,107500.0,153704.26148939398,1.4298,-0.9254,33000.0,54,1955.0,1,25000,335000,65000,5000,0.2326
REAL_0397,freelance_creative,19,0,31,4,3,200000,90000,10000,125000,200000,1,survey,2,106250.0,78885.46549692577,0.7424,1.2222,30500.0,12,8173.0,1,200000,90000,10000,125000,1.8823
REAL_0398,freelance_creative,21,1,36,4,4,160000,370000,285000,440000,160000,0,survey,2,313750.0,120511.06449893581,0.3841,-0.5676,-75500.0,16,18456.0,0,160000,370000,285000,440000,0.51
REAL_0399,driver_online,39,1,61,7,9,1017300,445000,890000,615000,1017300,4,survey,1,741825.0,259507.2044600432,0.3498,1.2861,76190.0,63,11591.0,1,1017300,445000,890000,615000,1.3713
REAL_0400,driver_online,34,2,6,7,8,1017300,974200,775000,55000,1017300,4,survey,1,705375.0,446243.3444881839,0.6326,0.0442,308610.0,56,12375.0,1,1017300,974200,775000,55000,1.4422
REAL_0401,pekerja_harian,30,2,10,6,9,510000,655000,130000,340000,510000,0,survey,5,408750.0,226066.914872566,0.5531,-0.2214,103500.0,54,7432.0,0,510000,655000,130000,340000,1.2477
REAL_0402,driver_online,33,2,25,7,8,910000,974200,1006900,490000,910000,3,survey,1,845275.0,240245.6711368594,0.2842,-0.0659,122730.0,56,14829.0,0,910000,974200,1006900,490000,1.0766
REAL_0403,tutor,28,0,38,3,5,110000,130000,185000,70000,110000,1,survey,7,123750.0,47849.59073318531,0.3867,-0.1538,6500.0,15,7734.0,1,110000,130000,185000,70000,0.8889
REAL_0404,content_creator,25,0,35,4,4,255000,280000,260000,290000,255000,0,survey,0,271250.0,16520.189667999173,0.0609,-0.0893,-8500.0,16,15956.0,0,255000,280000,260000,290000,0.9401
REAL_0405,seller_online,26,0,42,6,4,80000,10000,200000,115000,80000,2,survey,6,101250.0,78991.0332463966,0.7802,6.9993,-29500.0,24,4050.0,0,80000,10000,200000,115000,0.7901
REAL_0406,seller_online,31,1,21,6,5,650000,55000,425000,994200,650000,1,survey,6,531050.0,394346.3917251769,0.7426,10.818,-140260.0,30,17131.0,1,650000,55000,425000,994200,1.224
REAL_0407,driver_online,27,2,21,6,10,410000,935000,1006900,500000,410000,1,survey,1,712975.0,301573.21250402863,0.423,-0.5615,-34190.0,60,11688.0,1,410000,935000,1006900,500000,0.5751
REAL_0408,freelance_creative,21,0,32,5,3,195000,165000,135000,75000,195000,0,survey,2,142500.0,51234.75382979799,0.3595,0.1818,39000.0,15,8906.0,0,195000,165000,135000,75000,1.3684
REAL_0409,pekerja_harian,41,1,20,6,8,310000,490000,290000,10000,310000,4,survey,5,275000.0,198242.2760159901,0.7209,-0.3673,110000.0,48,5612.0,1,310000,490000,290000,10000,1.1273
REAL_0410,content_creator,17,1,24,3,6,115000,65000,135000,135000,115000,3,survey,0,112500.0,33040.37933599835,0.2937,0.7692,-13000.0,18,5921.0,0,115000,65000,135000,135000,1.0222
REAL_0411,kurir,40,2,34,6,8,15000,965000,785000,605000,15000,1,survey,4,592500.0,412098.2892466311,0.6955,-0.9845,-159000.0,48,12092.0,1,15000,965000,785000,605000,0.0253
REAL_0412,kurir,21,1,13,7,8,1005000,680000,690000,960000,1005000,2,survey,4,833750.0,172789.61195627472,0.2072,0.4779,12500.0,56,14627.0,0,1005000,680000,690000,960000,1.2054
REAL_0413,pekerja_harian,46,2,11,7,8,485000,575000,1006900,370000,485000,0,survey,5,609225.0,278075.05431687564,0.4564,-0.1565,-8690.0,56,10688.0,0,485000,575000,1006900,370000,0.7961
