respondent_id,dataset_type,target_idx,weeks_observed,next_week_income,next_week_direction,current_income,lag_1_income,lag_2_income,lag_3_income,has_lag_2,has_lag_3,rolling_mean_income,rolling_std_income,rolling_min_income,rolling_max_income,income_trend_abs,income_trend_pct,previous_direction,is_previous_week_up,is_previous_week_down,is_previous_week_stable,lag_ratio_1_to_mean,volatility_ratio,rolling_cv,rolling_median_income,rolling_last_vs_median_pct,usia,gig_type_enc,domisili_code_enc,experience_months_log,hari_kerja_per_minggu,jam_kerja_per_hari,total_jam_seminggu,bps_jasa_weekly,status_income,peak_week,src_freelance_web,src_gojek,src_grab,src_marketplace,src_maxim,src_shopeefood,src_sosmed,src_wa_langsung,ramai_akhir_bulan,ramai_awal_bulan,ramai_cuaca_bagus,ramai_harbolnas,ramai_natal,ramai_promo_app,ramai_ramadan,ramai_weekend,fluk_cuaca,fluk_gajian,fluk_jam_kerja,fluk_jumlah_pesanan,fluk_kondisi_fisik,fluk_promo_app,fluk_ramadan,fluk_rating,fluk_weekend,pref_awal_bulan,pref_harbolnas,pref_natal_tahun_baru,pref_payday,pref_promo_aplikasi,pref_ramadan_lebaran,pref_weekend,gig_ojek_online,gig_kurir,gig_jualan_online,gig_freelance_desain,gig_freelance_it,gig_content_creator,gig_tutor,gig_pekerja_harian,previous_direction_enc
R0210,real_4w,3,3,470000.0,Up,340000.0,340000.0,430000.0,465000.0,1,1,411666.6666666667,52651.89666310438,340000.0,465000.0,-90000.0,-0.20930232558139536,Down,0,1,0,0.825910931174089,0.12789934412090131,0.12789934412090131,430000.0,-0.20930232558139536,22,5,3,3.2188758248682006,5,7,35,175000.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
R0211,real_4w,1,1,545000.0,Stable,520000.0,520000.0,0.0,0.0,0,0,520000.0,0.0,520000.0,520000.0,0.0,0.0,Stable,0,0,1,1.0,0.0,0.0,520000.0,0.0,18,6,1,2.5649493574615367,1,2,2,150000.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
R0211,real_4w,2,2,520000.0,Stable,545000.0,545000.0,520000.0,0.0,1,0,532500.0,12500.0,520000.0,545000.0,25000.0,0.04807692307692308,Stable,0,0,1,1.0234741784037558,0.023474178403755867,0.023474178403755867,532500.0,0.023474178403755867,18,6,1,2.5649493574615367,1,2,2,150000.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
R0211,real_4w,3,3,510000.0,Stable,520000.0,520000.0,545000.0,520000.0,1,1,528333.3333333334,11785.11301977579,520000.0,545000.0,-25000.0,-0.045871559633027525,Stable,0,0,1,0.9842271293375393,0.022306207608408433,0.022306207608408433,520000.0,0.0,18,6,1,2.5649493574615367,1,2,2,150000.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
R0212,real_4w,1,1,455000.0,Down,590000.0,590000.0,0.0,0.0,0,0,590000.0,0.0,590000.0,590000.0,0.0,0.0,Stable,0,0,1,1.0,0.0,0.0,590000.0,0.0,33,5,1,1.791759469228055,7,12,84,150000.0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
R0212,real_4w,2,2,385000.0,Down,455000.0,455000.0,590000.0,0.0,1,0,522500.0,67500.0,455000.0,590000.0,-135000.0,-0.2288135593220339,Down,0,1,0,0.8708133971291866,0.1291866028708134,0.1291866028708134,522500.0,-0.1291866028708134,33,5,1,1.791759469228055,7,12,84,150000.0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
R0212,real_4w,3,3,495000.0,Up,385000.0,385000.0,455000.0,590000.0,1,1,476666.6666666667,85081.66012066812,385000.0,590000.0,-70000.0,-0.15384615384615385,Down,0,1,0,0.8076923076923077,0.1784929932601429,0.1784929932601429,455000.0,-0.15384615384615385,33,5,1,1.791759469228055,7,12,84,150000.0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
R0213,real_4w,1,1,615000.0,Up,455000.0,455000.0,0.0,0.0,0,0,455000.0,0.0,455000.0,455000.0,0.0,0.0,Stable,0,0,1,1.0,0.0,0.0,455000.0,0.0,28,3,4,1.6094379124341003,5,4,20,125000.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
R0213,real_4w,2,2,500000.0,Down,615000.0,615000.0,455000.0,0.0,1,0,535000.0,80000.0,455000.0,615000.0,160000.0,0.3516483516483517,Up,1,0,0,1.1495327102803738,0.14953271028037382,0.14953271028037382,535000.0,0.14953271028037382,28,3,4,1.6094379124341003,5,4,20,125000.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
R0213,real_4w,3,3,570000.0,Up,500000.0,500000.0,615000.0,455000.0,1,1,523333.3333333333,67371.27643802579,455000.0,615000.0,-115000.0,-0.18699186991869918,Down,0,1,0,0.9554140127388535,0.12873492312998558,0.12873492312998558,500000.0,0.0,28,3,4,1.6094379124341003,5,4,20,125000.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
R0214,real_4w,1,1,580000.0,Up,400000.0,400000.0,0.0,0.0,0,0,400000.0,0.0,400000.0,400000.0,0.0,0.0,Stable,0,0,1,1.0,0.0,0.0,400000.0,0.0,22,7,3,2.1972245773362196,5,9,45,175000.0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
R0214,real_4w,2,2,580000.0,Stable,580000.0,580000.0,400000.0,0.0,1,0,490000.0,90000.0,400000.0,580000.0,180000.0,0.45,Up,1,0,0,1.183673469387755,0.1836734693877551,0.1836734693877551,490000.0,0.1836734693877551,22,7,3,2.1972245773362196,5,9,45,175000.0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
R0214,real_4w,3,3,450000.0,Down,580000.0,580000.0,580000.0,400000.0,1,1,520000.0,84852.8137423857,400000.0,580000.0,0.0,0.0,Stable,0,0,1,1.1153846153846154,0.16317848796612633,0.16317848796612633,580000.0,0.0,22,7,3,2.1972245773362196,5,9,45,175000.0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
R0215,real_4w,1,1,355000.0,Down,570000.0,570000.0,0.0,0.0,0,0,570000.0,0.0,570000.0,570000.0,0.0,0.0,Stable,0,0,1,1.0,0.0,0.0,570000.0,0.0,21,2,3,2.3978952727983707,3,1,3,175000.0,0,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
R0215,real_4w,2,2,555000.0,Up,355000.0,355000.0,570000.0,0.0,1,0,462500.0,107500.0,355000.0,570000.0,-215000.0,-0.37719298245614036,Down,0,1,0,0.7675675675675676,0.23243243243243245,0.23243243243243245,462500.0,-0.23243243243243245,21,2,3,2.3978952727983707,3,1,3,175000.0,0,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
R0215,real_4w,3,3,440000.0,Down,555000.0,555000.0,355000.0,570000.0,1,1,493333.3333333333,98007.93618659438,355000.0,570000.0,200000.0,0.5633802816901409,Up,1,0,0,1.125,0.198664735513367,0.198664735513367,555000.0,0.0,21,2,3,2.3978952727983707,3,1,3,175000.0,0,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
R0216,real_4w,1,1,340000.0,Down,410000.0,410000.0,0.0,0.0,0,0,410000.0,0.0,410000.0,410000.0,0.0,0.0,Stable,0,0,1,1.0,0.0,0.0,410000.0,0.0,21,6,3,3.8918202981106265,4,1,4,175000.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
R0216,real_4w,2,2,390000.0,Up,340000.0,340000.0,410000.0,0.0,1,0,375000.0,35000.0,340000.0,410000.0,-70000.0,-0.17073170731707318,Down,0,1,0,0.9066666666666666,0.09333333333333334,0.09333333333333334,375000.0,-0.09333333333333334,21,6,3,3.8918202981106265,4,1,4,175000.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
R0216,real_4w,3,3,355000.0,Stable,390000.0,390000.0,340000.0,410000.0,1,1,380000.0,29439.20288775949,340000.0,410000.0,50000.0,0.14705882352941177,Up,1,0,0,1.0263157894736843,0.0774715865467355,0.0774715865467355,390000.0,0.0,21,6,3,3.8918202981106265,4,1,4,175000.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
R0217,real_4w,1,1,625000.0,Up,505000.0,505000.0,0.0,0.0,0,0,505000.0,0.0,505000.0,505000.0,0.0,0.0,Stable,0,0,1,1.0,0.0,0.0,505000.0,0.0,17,6,3,2.1972245773362196,5,6,30,175000.0,1,2,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
R0217,real_4w,2,2,555000.0,Down,625000.0,625000.0,505000.0,0.0,1,0,565000.0,60000.0,505000.0,625000.0,120000.0,0.2376237623762376,Up,1,0,0,1.1061946902654867,0.10619469026548672,0.10619469026548672,565000.0,0.10619469026548672,17,6,3,2.1972245773362196,5,6,30,175000.0,1,2,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2
R0217,real_4w,3,3,430000.0,Down,555000.0,555000.0,625000.0,505000.0,1,1,561666.6666666666,49216.076867444666,505000.0,625000.0,-70000.0,-0.112,Down,0,1,0,0.9881305637982196,0.08762506267200831,0.08762506267200831,555000.0,0.0,17,6,3,2.1972245773362196,5,6,30,175000.0,1,2,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
R0218,real_4w,1,1,210000.0,Up,190000.0,190000.0,0.0,0.0,0,0,190000.0,0.0,190000.0,190000.0,0.0,0.0,Stable,0,0,1,1.0,0.0,0.0,190000.0,0.0,23,3,3,1.791759469228055,3,3,9,175000.0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1
R0218,real_4w,2,2,0.0,Down,210000.0,210000.0,190000.0,0.0,1,0,200000.0,10000.0,190000.0,210000.0,20000.0,0.10526315789473684,Up,1,0,0,1.05,0.05,0.05,200000.0,0.05,23,3,3,1.791759469228055,3,3,9,175000.0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,2
R0218,real_4w,3,3,170000.0,Up,0.0,0.0,210000.0,190000.0,1,1,133333.33333333334,94633.7971105226,0.0,210000.0,-210000.0,-1.0,Down,0,1,0,0.0,0.7097534783289194,0.7097534783289194,190000.0,-1.0,23,3,3,1.791759469228055,3,3,9,175000.0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
R0219,real_4w,1,1,415000.0,Down,465000.0,465000.0,0.0,0.0,0,0,465000.0,0.0,465000.0,465000.0,0.0,0.0,Stable,0,0,1,1.0,0.0,0.0,465000.0,0.0,22,7,3,2.5649493574615367,1,4,4,175000.0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
R0219,real_4w,2,2,325000.0,Down,415000.0,415000.0,465000.0,0.0,1,0,440000.0,25000.0,415000.0,465000.0,-50000.0,-0.10752688172043011,Down,0,1,0,0.9431818181818182,0.056818181818181816,0.056818181818181816,440000.0,-0.056818181818181816,22,7,3,2.5649493574615367,1,4,4,175000.0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
R0219,real_4w,3,3,410000.0,Up,325000.0,325000.0,415000.0,465000.0,1,1,401666.6666666667,57927.15732327589,325000.0,465000.0,-90000.0,-0.21686746987951808,Down,0,1,0,0.8091286307053942,0.14421698918657896,0.14421698918657896,415000.0,-0.21686746987951808,22,7,3,2.5649493574615367,1,4,4,175000.0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
R0220,real_4w,1,1,155000.0,Stable,145000.0,145000.0,0.0,0.0,0,0,145000.0,0.0,145000.0,145000.0,0.0,0.0,Stable,0,0,1,1.0,0.0,0.0,145000.0,0.0,21,1,5,3.6109179126442243,3,2,6,130000.0,0,2,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
R0220,real_4w,2,2,95000.0,Down,155000.0,155000.0,145000.0,0.0,1,0,150000.0,5000.0,145000.0,155000.0,10000.0,0.06896551724137931,Stable,0,0,1,1.0333333333333334,0.03333333333333333,0.03333333333333333,150000.0,0.03333333333333333,21,1,5,3.6109179126442243,3,2,6,130000.0,0,2,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
R0220,real_4w,3,3,145000.0,Up,95000.0,95000.0,155000.0,145000.0,1,1,131666.66666666666,26246.692913372703,95000.0,155000.0,-60000.0,-0.3870967741935484,Down,0,1,0,0.7215189873417722,0.1993419714939699,0.1993419714939699,145000.0,-0.3448275862068966,21,1,5,3.6109179126442243,3,2,6,130000.0,0,2,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
R0221,real_4w,1,1,115000.0,Stable,120000.0,120000.0,0.0,0.0,0,0,120000.0,0.0,120000.0,120000.0,0.0,0.0,Stable,0,0,1,1.0,0.0,0.0,120000.0,0.0,38,1,4,1.9459101490553132,4,5,20,125000.0,1,4,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
R0221,real_4w,2,2,135000.0,Up,115000.0,115000.0,120000.0,0.0,1,0,117500.0,2500.0,115000.0,120000.0,-5000.0,-0.041666666666666664,Stable,0,0,1,0.9787234042553191,0.02127659574468085,0.02127659574468085,117500.0,-0.02127659574468085,38,1,4,1.9459101490553132,4,5,20,125000.0,1,4,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
R0221,real_4w,3,3,110000.0,Down,135000.0,135000.0,115000.0,120000.0,1,1,123333.33333333333,8498.365855987975,115000.0,135000.0,20000.0,0.17391304347826086,Up,1,0,0,1.0945945945945947,0.0689056691026052,0.0689056691026052,120000.0,0.125,38,1,4,1.9459101490553132,4,5,20,125000.0,1,4,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
R0222,real_4w,1,1,210000.0,Stable,205000.0,205000.0,0.0,0.0,0,0,205000.0,0.0,205000.0,205000.0,0.0,0.0,Stable,0,0,1,1.0,0.0,0.0,205000.0,0.0,34,0,3,2.70805020110221,3,1,3,175000.0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
R0222,real_4w,2,2,200000.0,Stable,210000.0,210000.0,205000.0,0.0,1,0,207500.0,2500.0,205000.0,210000.0,5000.0,0.024390243902439025,Stable,0,0,1,1.0120481927710843,0.012048192771084338,0.012048192771084338,207500.0,0.012048192771084338,34,0,3,2.70805020110221,3,1,3,175000.0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
R0222,real_4w,3,3,245000.0,Up,200000.0,200000.0,210000.0,205000.0,1,1,205000.0,4082.48290463863,200000.0,210000.0,-10000.0,-0.047619047619047616,Stable,0,0,1,0.975609756097561,0.01991455075433478,0.01991455075433478,205000.0,-0.024390243902439025,34,0,3,2.70805020110221,3,1,3,175000.0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
R0223,real_4w,1,1,280000.0,Down,410000.0,410000.0,0.0,0.0,0,0,410000.0,0.0,410000.0,410000.0,0.0,0.0,Stable,0,0,1,1.0,0.0,0.0,410000.0,0.0,24,3,1,2.1972245773362196,5,6,30,150000.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
R0223,real_4w,2,2,420000.0,Up,280000.0,280000.0,410000.0,0.0,1,0,345000.0,65000.0,280000.0,410000.0,-130000.0,-0.3170731707317073,Down,0,1,0,0.8115942028985508,0.18840579710144928,0.18840579710144928,345000.0,-0.18840579710144928,24,3,1,2.1972245773362196,5,6,30,150000.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
R0223,real_4w,3,3,410000.0,Stable,420000.0,420000.0,280000.0,410000.0,1,1,370000.0,63770.42156569663,280000.0,420000.0,140000.0,0.5,Up,1,0,0,1.135135135135135,0.17235249071809902,0.17235249071809902,410000.0,0.024390243902439025,24,3,1,2.1972245773362196,5,6,30,150000.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2
R0224,real_4w,1,1,1060000.0,Stable,1145000.0,1145000.0,0.0,0.0,0,0,1145000.0,0.0,1145000.0,1145000.0,0.0,0.0,Stable,0,0,1,1.0,0.0,0.0,1145000.0,0.0,22,2,5,1.791759469228055,5,5,25,130000.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
R0224,real_4w,2,2,1200000.0,Up,1060000.0,1060000.0,1145000.0,0.0,1,0,1102500.0,42500.0,1060000.0,1145000.0,-85000.0,-0.07423580786026202,Stable,0,0,1,0.9614512471655329,0.03854875283446712,0.03854875283446712,1102500.0,-0.03854875283446712,22,2,5,1.791759469228055,5,5,25,130000.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
R0224,real_4w,3,3,750000.0,Down,1200000.0,1200000.0,1060000.0,1145000.0,1,1,1135000.0,57590.50847723665,1060000.0,1200000.0,140000.0,0.1320754716981132,Up,1,0,0,1.0572687224669604,0.050740536103292204,0.050740536103292204,1145000.0,0.048034934497816595,22,2,5,1.791759469228055,5,5,25,130000.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2
R0225,real_4w,1,1,480000.0,Down,535000.0,535000.0,0.0,0.0,0,0,535000.0,0.0,535000.0,535000.0,0.0,0.0,Stable,0,0,1,1.0,0.0,0.0,535000.0,0.0,28,4,8,1.9459101490553132,5,8,40,120000.0,1,3,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
R0225,real_4w,2,2,440000.0,Stable,480000.0,480000.0,535000.0,0.0,1,0,507500.0,27500.0,480000.0,535000.0,-55000.0,-0.102803738317757,Down,0,1,0,0.9458128078817734,0.054187192118226604,0.054187192118226604,507500.0,-0.054187192118226604,28,4,8,1.9459101490553132,5,8,40,120000.0,1,3,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
R0225,real_4w,3,3,535000.0,Up,440000.0,440000.0,480000.0,535000.0,1,1,485000.0,38944.40481849308,440000.0,535000.0,-40000.0,-0.08333333333333333,Stable,0,0,1,0.9072164948453608,0.08029774189380016,0.08029774189380016,480000.0,-0.08333333333333333,28,4,8,1.9459101490553132,5,8,40,120000.0,1,3,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
R0226,real_4w,1,1,415000.0,Up,310000.0,310000.0,0.0,0.0,0,0,310000.0,0.0,310000.0,310000.0,0.0,0.0,Stable,0,0,1,1.0,0.0,0.0,310000.0,0.0,33,6,6,2.5649493574615367,5,6,30,122500.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
R0226,real_4w,2,2,480000.0,Up,415000.0,415000.0,310000.0,0.0,1,0,362500.0,52500.0,310000.0,415000.0,105000.0,0.3387096774193548,Up,1,0,0,1.1448275862068966,0.14482758620689656,0.14482758620689656,362500.0,0.14482758620689656,33,6,6,2.5649493574615367,5,6,30,122500.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
R0226,real_4w,3,3,500000.0,Stable,480000.0,480000.0,415000.0,310000.0,1,1,401666.6666666667,70039.67129816898,310000.0,480000.0,65000.0,0.1566265060240964,Up,1,0,0,1.1950207468879668,0.17437262563859496,0.17437262563859496,415000.0,0.1566265060240964,33,6,6,2.5649493574615367,5,6,30,122500.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
R0227,real_4w,1,1,685000.0,Up,555000.0,555000.0,0.0,0.0,0,0,555000.0,0.0,555000.0,555000.0,0.0,0.0,Stable,0,0,1,1.0,0.0,0.0,555000.0,0.0,19,7,5,3.4339872044851463,5,3,15,130000.0,1,3,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1
R0227,real_4w,2,2,820000.0,Up,685000.0,685000.0,555000.0,0.0,1,0,620000.0,65000.0,555000.0,685000.0,130000.0,0.23423423423423423,Up,1,0,0,1.1048387096774193,0.10483870967741936,0.10483870967741936,620000.0,0.10483870967741936,19,7,5,3.4339872044851463,5,3,15,130000.0,1,3,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,2
R0227,real_4w,3,3,675000.0,Down,820000.0,820000.0,685000.0,555000.0,1,1,686666.6666666666,108192.21578078321,555000.0,820000.0,135000.0,0.19708029197080293,Up,1,0,0,1.1941747572815535,0.15756147929240275,0.15756147929240275,685000.0,0.19708029197080293,19,7,5,3.4339872044851463,5,3,15,130000.0,1,3,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,2
R0228,real_4w,1,1,415000.0,Stable,415000.0,415000.0,0.0,0.0,0,0,415000.0,0.0,415000.0,415000.0,0.0,0.0,Stable,0,0,1,1.0,0.0,0.0,415000.0,0.0,18,6,8,3.8918202981106265,5,5,25,120000.0,1,2,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1
R0228,real_4w,2,2,395000.0,Stable,415000.0,415000.0,415000.0,0.0,1,0,415000.0,0.0,415000.0,415000.0,0.0,0.0,Stable,0,0,1,1.0,0.0,0.0,415000.0,0.0,18,6,8,3.8918202981106265,5,5,25,120000.0,1,2,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1
R0228,real_4w,3,3,435000.0,Up,395000.0,395000.0,415000.0,415000.0,1,1,408333.3333333333,9428.090415820634,395000.0,415000.0,-20000.0,-0.04819277108433735,Stable,0,0,1,0.9673469387755103,0.02308920101833625,0.02308920101833625,415000.0,-0.04819277108433735,18,6,8,3.8918202981106265,5,5,25,120000.0,1,2,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1
R0229,real_4w,1,1,160000.0,Up,120000.0,120000.0,0.0,0.0,0,0,120000.0,0.0,120000.0,120000.0,0.0,0.0,Stable,0,0,1,1.0,0.0,0.0,120000.0,0.0,25,3,1,1.6094379124341003,3,4,12,150000.0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1
R0229,real_4w,2,2,160000.0,Stable,160000.0,160000.0,120000.0,0.0,1,0,140000.0,20000.0,120000.0,160000.0,40000.0,0.3333333333333333,Up,1,0,0,1.1428571428571428,0.14285714285714285,0.14285714285714285,140000.0,0.14285714285714285,25,3,1,1.6094379124341003,3,4,12,150000.0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,2
