respondent_id,dataset_type,target_week_index,target_date,next_week_income,next_week_direction,lag_1_income,lag_2_income,lag_3_income,lag_4_income,rolling_mean_4w,rolling_std_4w,rolling_min_4w,rolling_max_4w,rolling_range_4w,income_trend_4w_abs,income_trend_4w_pct,last_income_change_abs,last_income_change_pct,previous_direction,is_previous_week_up,is_previous_week_down,is_previous_week_stable,lag_ratio_1_to_mean,volatility_ratio,is_income_above_recent_avg,income_momentum,income_momentum_pct,rolling_cv,rolling_median_income,rolling_last_vs_median_pct,rolling_cv_4w,rolling_median_4w,trend_slope_4w,target_month,target_week_of_month,target_quarter,target_is_month_start,target_is_month_end,target_is_payday_period,target_is_weekend,target_is_ramadan_lebaran,target_is_harbolnas,target_is_christmas_year_end,target_is_new_year,seasonal_event_type,usia,gig_type,domisili_code,experience_months_log,hari_kerja_per_minggu,jam_kerja_per_hari,total_jam_seminggu,bps_jasa_weekly,pref_awal_bulan,pref_payday,pref_weekend,pref_ramadan_lebaran,pref_harbolnas,pref_promo_aplikasi,gig_jualan_online,gig_pekerja_harian,gig_freelance_desain,gig_ojek_online,gig_kurir,gig_freelance_it,gig_tutor,gig_content_creator
R0188,synthetic_52w,37,2026-09-10,435045.0,Stable,437355.0,403814.0,348284.0,363954.0,388351.75,34788.91519130052,348284.0,437355.0,89071.0,33541.0,0.08306051796123957,33541.0,0.08306051796123957,Stable,0,0,1,1.1261826424111647,0.0895809409673074,1,33541.0,0.08306051796123957,0.0895809409673074,383884.0,0.1392894728615936,0.0895809409673074,383884.0,27573.300000000014,9,2,3,0,0,0,0,0,0,0,0,normal,24,jualan_online,jawa_timur,3.1354942159291497,6,4,24,460955.5,1,1,0,0,0,1,1,0,0,0,0,0,0,0
R0188,synthetic_52w,38,2026-09-17,413238.0,Stable,435045.0,437355.0,403814.0,348284.0,406124.5,35925.62212752898,348284.0,437355.0,89071.0,-2310.0,-0.00528175052303049,-2310.0,-0.00528175052303049,Stable,0,0,1,1.071210921773988,0.08845962784202623,1,-2310.0,-0.00528175052303049,0.08845962784202623,419429.5,0.03723033310723256,0.08845962784202623,419429.5,29382.400000000005,9,3,3,0,0,0,0,0,0,0,0,normal,24,jualan_online,jawa_timur,3.1354942159291497,6,4,24,460955.5,1,1,0,0,0,1,1,0,0,0,0,0,0,0
R0188,synthetic_52w,39,2026-09-24,419353.0,Stable,413238.0,435045.0,437355.0,403814.0,422363.0,14255.91293113142,403814.0,437355.0,33541.0,-21807.0,-0.050125849050098266,-21807.0,-0.050125849050098266,Stable,0,0,1,0.9783953613361018,0.03375275043299583,0,-21807.0,-0.050125849050098266,0.03375275043299583,424141.5,-0.025707222707516242,0.03375275043299583,424141.5,2596.200000000018,9,4,3,0,1,0,0,0,0,0,0,normal,24,jualan_online,jawa_timur,3.1354942159291497,6,4,24,460955.5,1,1,0,0,0,1,1,0,0,0,0,0,0,0
R0188,synthetic_52w,40,2026-10-01,445511.0,Stable,419353.0,413238.0,435045.0,437355.0,426247.75,10217.066393417437,413238.0,437355.0,24117.0,6115.0,0.014797767872267314,6115.0,0.014797767872267314,Stable,0,0,1,0.9838245480474677,0.023969783754676562,0,6115.0,0.014797767872267314,0.023969783754676562,427199.0,-0.01836614786083301,0.023969783754676562,427199.0,-7581.29999999998,10,1,4,1,0,1,0,0,0,0,0,payday,24,jualan_online,jawa_timur,3.1354942159291497,6,4,24,460955.5,1,1,0,0,0,1,1,0,0,0,0,0,0,0
R0188,synthetic_52w,41,2026-10-08,406774.0,Stable,445511.0,419353.0,413238.0,435045.0,428286.75,12734.063537908864,413238.0,445511.0,32273.0,26158.0,0.06237704273011043,26158.0,0.06237704273011043,Stable,0,0,1,1.0402166305635185,0.029732564777941096,1,26158.0,0.06237704273011043,0.029732564777941096,427199.0,0.04286526887937472,0.029732564777941096,427199.0,3751.299999999985,10,2,4,0,0,0,0,0,0,0,0,normal,24,jualan_online,jawa_timur,3.1354942159291497,6,4,24,460955.5,1,1,0,0,0,1,1,0,0,0,0,0,0,0
R0188,synthetic_52w,42,2026-10-15,387093.0,Stable,406774.0,445511.0,419353.0,413238.0,421219.0,14713.408901406907,406774.0,445511.0,38737.0,-38737.0,-0.08694959271488246,-38737.0,-0.08694959271488246,Stable,0,0,1,0.9657066751499813,0.0349305442095606,0,-38737.0,-0.08694959271488246,0.0349305442095606,416295.5,-0.022871974354755215,0.0349305442095606,416295.5,676.6000000000353,10,3,4,0,0,0,0,0,0,0,0,normal,24,jualan_online,jawa_timur,3.1354942159291497,6,4,24,460955.5,1,1,0,0,0,1,1,0,0,0,0,0,0,0
R0188,synthetic_52w,43,2026-10-22,362090.0,Stable,387093.0,406774.0,445511.0,419353.0,414682.75,21189.235856620693,387093.0,445511.0,58418.0,-19681.0,-0.04838313166524901,-19681.0,-0.04838313166524901,Stable,0,0,1,0.9334678136479031,0.05109746150911918,0,-19681.0,-0.04838313166524901,0.05109746150911918,413063.5,-0.06287289968733621,0.05109746150911918,413063.5,-13551.699999999964,10,4,4,0,0,0,0,0,0,0,0,normal,24,jualan_online,jawa_timur,3.1354942159291497,6,4,24,460955.5,1,1,0,0,0,1,1,0,0,0,0,0,0,0
R0188,synthetic_52w,44,2026-10-29,380260.0,Stable,362090.0,387093.0,406774.0,445511.0,400367.0,30497.369517714145,362090.0,445511.0,83421.0,-25003.0,-0.06459171310253609,-25003.0,-0.06459171310253609,Stable,0,0,1,0.9043952173880465,0.0761735345763116,0,-25003.0,-0.06459171310253609,0.0761735345763116,396933.5,-0.08778170650751323,0.0761735345763116,396933.5,-26994.40000000005,10,5,4,0,1,1,0,0,0,0,0,payday,24,jualan_online,jawa_timur,3.1354942159291497,6,4,24,460955.5,1,1,0,0,0,1,1,0,0,0,0,0,0,0
R0188,synthetic_52w,45,2026-11-05,389830.0,Stable,380260.0,362090.0,387093.0,406774.0,384054.25,15986.288286763129,362090.0,406774.0,44684.0,18170.0,0.050180894252810075,18170.0,0.050180894252810075,Stable,0,0,1,0.9901205363565173,0.0416250784537943,0,18170.0,0.050180894252810075,0.0416250784537943,383676.5,-0.008904637109648363,0.0416250784537943,383676.5,-10454.49999999999,11,1,4,1,0,1,0,0,0,0,0,payday,24,jualan_online,jawa_timur,3.1354942159291497,6,4,24,460955.5,1,1,0,0,0,1,1,0,0,0,0,0,0,0
R0188,synthetic_52w,46,2026-11-12,351153.0,Stable,389830.0,380260.0,362090.0,387093.0,379818.25,10812.52880632001,362090.0,389830.0,27740.0,9570.0,0.025166991006153685,9570.0,0.025166991006153685,Stable,0,0,1,1.0263593179106059,0.02846763894657513,1,9570.0,0.025166991006153685,0.02846763894657513,383676.5,0.01603825097445374,0.02846763894657513,383676.5,2638.099999999981,11,2,4,0,0,0,0,0,0,0,0,normal,24,jualan_online,jawa_timur,3.1354942159291497,6,4,24,460955.5,1,1,0,0,0,1,1,0,0,0,0,0,0,0
R0188,synthetic_52w,47,2026-11-19,411600.0,Up,351153.0,389830.0,380260.0,362090.0,370833.25,15112.05468119739,351153.0,389830.0,38677.0,-38677.0,-0.0992150424544032,-38677.0,-0.0992150424544032,Stable,0,0,1,0.9469296509954271,0.04075161728673842,0,-38677.0,-0.0992150424544032,0.04075161728673842,371175.0,-0.05394221054758537,0.04075161728673842,371175.0,-2324.1000000000386,11,3,4,0,0,0,0,0,0,0,0,normal,24,jualan_online,jawa_timur,3.1354942159291497,6,4,24,460955.5,1,1,0,0,0,1,1,0,0,0,0,0,0,0
R0188,synthetic_52w,48,2026-11-26,448504.0,Stable,411600.0,351153.0,389830.0,380260.0,383210.75,21715.03077795424,351153.0,411600.0,60447.0,60447.0,0.17213864042169652,60447.0,0.17213864042169652,Up,1,0,0,1.0740826033716435,0.0566660271872703,1,60447.0,0.17213864042169652,0.0566660271872703,385045.0,0.06896596501707593,0.0566660271872703,385045.0,5534.3000000000175,11,4,4,0,1,1,0,0,0,0,0,payday,24,jualan_online,jawa_timur,3.1354942159291497,6,4,24,460955.5,1,1,0,0,0,1,1,0,0,0,0,0,0,0
R0188,synthetic_52w,49,2026-12-03,436005.0,Stable,448504.0,411600.0,351153.0,389830.0,400271.75,35271.66331756273,351153.0,448504.0,97351.0,36904.0,0.08965986394557823,36904.0,0.08965986394557823,Stable,0,0,1,1.1204987611541408,0.08811929224973465,1,36904.0,0.08965986394557823,0.08811929224973465,400715.0,0.11925932395842431,0.08811929224973465,400715.0,23646.90000000002,12,1,4,1,0,1,0,0,0,0,0,payday,24,jualan_online,jawa_timur,3.1354942159291497,6,4,24,460955.5,1,1,0,0,0,1,1,0,0,0,0,0,0,0
R0188,synthetic_52w,50,2026-12-10,419665.0,Stable,436005.0,448504.0,411600.0,351153.0,411815.5,37453.84923142079,351153.0,448504.0,97351.0,-12499.0,-0.027868201844353672,-12499.0,-0.027868201844353672,Stable,0,0,1,1.058738682735351,0.09094812903210489,1,-12499.0,-0.027868201844353672,0.09094812903210489,423802.5,0.028792892915921922,0.09094812903210489,423802.5,29146.000000000004,12,2,4,0,0,0,0,0,0,0,0,normal,24,jualan_online,jawa_timur,3.1354942159291497,6,4,24,460955.5,1,1,0,0,0,1,1,0,0,0,0,0,0,0
R0188,synthetic_52w,51,2026-12-17,414898.0,Stable,419665.0,436005.0,448504.0,411600.0,428943.5,14312.280539802174,411600.0,448504.0,36904.0,-16340.0,-0.03747663444226557,-16340.0,-0.03747663444226557,Stable,0,0,1,0.9783689460266911,0.03336635370346485,0,-16340.0,-0.03747663444226557,0.03336635370346485,427835.0,-0.01909614687905384,0.03336635370346485,427835.0,1169.6000000000306,12,3,4,0,0,0,0,0,0,0,0,normal,24,jualan_online,jawa_timur,3.1354942159291497,6,4,24,460955.5,1,1,0,0,0,1,1,0,0,0,0,0,0,0
R0188,synthetic_52w,52,2026-12-24,423537.0,Stable,414898.0,419665.0,436005.0,448504.0,429768.0,13352.20369452174,414898.0,448504.0,33606.0,-4767.0,-0.01135906020278079,-4767.0,-0.01135906020278079,Stable,0,0,1,0.9653999367100389,0.031068398983920956,0,-4767.0,-0.01135906020278079,0.031068398983920956,427835.0,-0.030238292799794314,0.031068398983920956,427835.0,-11715.79999999996,12,4,4,0,1,0,0,0,0,1,0,christmas_year_end,24,jualan_online,jawa_timur,3.1354942159291497,6,4,24,460955.5,1,1,0,0,0,1,1,0,0,0,0,0,0,0
R0189,synthetic_52w,5,2026-01-29,712111.0,Stable,696033.0,777980.0,877011.0,891120.0,810536.0,79188.91466928941,696033.0,891120.0,195087.0,-81947.0,-0.10533304198051364,-81947.0,-0.10533304198051364,Down,0,1,0,0.8587317528154209,0.09769944168956025,0,-81947.0,-0.10533304198051364,0.09769944168956025,827495.5,-0.15886793342078598,0.09769944168956025,827495.5,-68429.2,1,5,1,0,1,1,0,0,0,0,0,normal,41,pekerja_harian,jawa_tengah,4.276666119016055,5,8,40,442180.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0
R0189,synthetic_52w,6,2026-02-05,718868.0,Stable,712111.0,696033.0,777980.0,877011.0,765783.75,71179.6685766905,696033.0,877011.0,180978.0,16078.0,0.02309947947870288,16078.0,0.02309947947870288,Stable,0,0,1,0.9299113489937597,0.09295009012229692,0,16078.0,0.02309947947870288,0.09295009012229692,745045.5,-0.044204682801251734,0.09295009012229692,745045.5,-57664.69999999998,2,1,1,1,0,1,0,0,0,0,0,normal,41,pekerja_harian,jawa_tengah,4.276666119016055,5,8,40,442180.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0
R0189,synthetic_52w,7,2026-02-12,697659.0,Stable,718868.0,712111.0,696033.0,777980.0,726248.0,30997.843545962998,696033.0,777980.0,81947.0,6757.0,0.009488689263331138,6757.0,0.009488689263331138,Stable,0,0,1,0.9898381819984358,0.04268217405894818,0,6757.0,0.009488689263331138,0.04268217405894818,715489.5,0.004721942110960399,0.04268217405894818,715489.5,-16125.799999999937,2,2,1,0,0,0,0,0,0,0,0,normal,41,pekerja_harian,jawa_tengah,4.276666119016055,5,8,40,442180.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0
R0189,synthetic_52w,8,2026-02-19,741116.0,Stable,697659.0,718868.0,712111.0,696033.0,706167.75,9640.157606984441,696033.0,718868.0,22835.0,-21209.0,-0.02950333023587084,-21209.0,-0.02950333023587084,Stable,0,0,1,0.9879508091384802,0.013651370523483183,0,-21209.0,-0.02950333023587084,0.013651370523483183,704885.0,-0.010251317590812686,0.013651370523483183,704885.0,1163.5000000000123,2,3,1,0,0,0,0,0,0,0,0,normal,41,pekerja_harian,jawa_tengah,4.276666119016055,5,8,40,442180.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0
R0189,synthetic_52w,9,2026-02-26,657001.0,Down,741116.0,697659.0,718868.0,712111.0,717438.5,15670.660108942444,697659.0,741116.0,43457.0,43457.0,0.06228974326999293,43457.0,0.06228974326999293,Stable,0,0,1,1.0330028288138984,0.021842513482260073,1,43457.0,0.06228974326999293,0.021842513482260073,715489.5,0.03581673805136204,0.021842513482260073,715489.5,6580.599999999969,2,4,1,0,1,1,0,0,0,0,0,normal,41,pekerja_harian,jawa_tengah,4.276666119016055,5,8,40,442180.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0
R0189,synthetic_52w,10,2026-03-05,657828.0,Stable,657001.0,741116.0,697659.0,718868.0,703661.0,31013.34179832931,657001.0,741116.0,84115.0,-84115.0,-0.11349775203881714,-84115.0,-0.11349775203881714,Down,0,1,0,0.9336896602199071,0.044074265588585,0,-84115.0,-0.11349775203881714,0.044074265588585,708263.5,-0.07237772382736087,0.044074265588585,708263.5,-14214.399999999943,3,1,1,1,0,1,0,1,0,0,0,normal,41,pekerja_harian,jawa_tengah,4.276666119016055,5,8,40,442180.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0
R0189,synthetic_52w,11,2026-03-12,660447.0,Stable,657828.0,657001.0,741116.0,697659.0,688401.0,34587.7511483473,657001.0,741116.0,84115.0,827.0,0.0012587499866819076,827.0,0.0012587499866819076,Stable,0,0,1,0.9555883852580109,0.05024360968148986,0,827.0,0.0012587499866819076,0.05024360968148986,677743.5,-0.029385010700951023,0.05024360968148986,677743.5,-20360.79999999997,3,2,1,0,0,0,0,1,0,0,0,normal,41,pekerja_harian,jawa_tengah,4.276666119016055,5,8,40,442180.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0
R0189,synthetic_52w,12,2026-03-19,614035.0,Stable,660447.0,657828.0,657001.0,741116.0,679098.0,35828.698113383914,657001.0,741116.0,84115.0,2619.0,0.003981283861434904,2619.0,0.003981283861434904,Stable,0,0,1,0.9725356281420354,0.052759245518885216,0,2619.0,0.003981283861434904,0.052759245518885216,659137.5,0.0019866871479774706,0.052759245518885216,659137.5,-24118.00000000004,3,3,1,0,0,0,0,1,0,0,0,normal,41,pekerja_harian,jawa_tengah,4.276666119016055,5,8,40,442180.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0
R0189,synthetic_52w,13,2026-03-26,714712.0,Up,614035.0,660447.0,657828.0,657001.0,647327.75,19263.624650815327,614035.0,660447.0,46412.0,-46412.0,-0.07027361771648595,-46412.0,-0.07027361771648595,Stable,0,0,1,0.9485689436301781,0.029758688161932386,0,-46412.0,-0.07027361771648595,0.029758688161932386,657414.5,-0.0659850064152829,0.029758688161932386,657414.5,-12627.899999999996,3,4,1,0,1,1,0,1,0,0,0,normal,41,pekerja_harian,jawa_tengah,4.276666119016055,5,8,40,442180.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0
R0189,synthetic_52w,14,2026-04-02,660887.0,Stable,714712.0,614035.0,660447.0,657828.0,661755.5,35702.85157028777,614035.0,714712.0,100677.0,100677.0,0.1639597091371013,100677.0,0.1639597091371013,Up,1,0,0,1.0800242687820503,0.05395172623467092,1,100677.0,0.1639597091371013,0.05395172623467092,659137.5,0.08431397090895298,0.05395172623467092,659137.5,12424.000000000002,4,1,2,1,0,1,0,1,0,0,0,normal,41,pekerja_harian,jawa_tengah,4.276666119016055,5,8,40,442180.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0
R0189,synthetic_52w,15,2026-04-09,658115.0,Stable,660887.0,714712.0,614035.0,660447.0,662520.25,35643.246578945356,614035.0,714712.0,100677.0,-53825.0,-0.07531005495920035,-53825.0,-0.07531005495920035,Stable,0,0,1,0.9975347923327627,0.05379948247460414,0,-53825.0,-0.07531005495920035,0.05379948247460414,660667.0,0.0003329968047442963,0.05379948247460414,660667.0,10199.70000000003,4,2,2,0,0,0,0,1,0,0,0,normal,41,pekerja_harian,jawa_tengah,4.276666119016055,5,8,40,442180.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0
R0189,synthetic_52w,16,2026-04-16,718844.0,Stable,658115.0,660887.0,714712.0,614035.0,661937.25,35691.428987748586,614035.0,714712.0,100677.0,-2772.0,-0.004194363030291109,-2772.0,-0.004194363030291109,Stable,0,0,1,0.99422566111818,0.05391965626311042,0,-2772.0,-0.004194363030291109,0.05391965626311042,659501.0,-0.0021015889285990468,0.05391965626311042,659501.0,7841.4999999999745,4,3,2,0,0,0,0,0,0,0,0,normal,41,pekerja_harian,jawa_tengah,4.276666119016055,5,8,40,442180.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0
R0189,synthetic_52w,17,2026-04-23,747372.0,Stable,718844.0,658115.0,660887.0,714712.0,688139.5,28692.479123456724,658115.0,718844.0,60729.0,60729.0,0.0922771855982617,60729.0,0.0922771855982617,Stable,0,0,1,1.0446195865809185,0.04169573047827762,1,60729.0,0.0922771855982617,0.04169573047827762,687799.5,0.045135973492275,0.04169573047827762,687799.5,962.4000000000065,4,4,2,0,0,0,0,0,0,0,0,normal,41,pekerja_harian,jawa_tengah,4.276666119016055,5,8,40,442180.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0
R0189,synthetic_52w,18,2026-04-30,692606.0,Stable,747372.0,718844.0,658115.0,660887.0,696304.5,38173.14446374571,658115.0,747372.0,89257.0,28528.0,0.03968594020399419,28528.0,0.03968594020399419,Stable,0,0,1,1.0733407582458536,0.054822487092566125,1,28528.0,0.03968594020399419,0.054822487092566125,689865.5,0.08335900258818567,0.054822487092566125,689865.5,32018.399999999998,4,5,2,0,1,1,0,0,0,0,0,normal,41,pekerja_harian,jawa_tengah,4.276666119016055,5,8,40,442180.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0
R0189,synthetic_52w,19,2026-05-07,731840.0,Stable,692606.0,747372.0,718844.0,658115.0,704234.25,32926.09788887077,658115.0,747372.0,89257.0,-54766.0,-0.07327809979501507,-54766.0,-0.07327809979501507,Stable,0,0,1,0.983488093627937,0.046754468259490034,0,-54766.0,-0.07327809979501507,0.046754468259490034,705725.0,-0.018589393885720357,0.046754468259490034,705725.0,13200.100000000062,5,1,2,1,0,1,0,0,0,0,0,normal,41,pekerja_harian,jawa_tengah,4.276666119016055,5,8,40,442180.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0
R0189,synthetic_52w,20,2026-05-14,740931.0,Stable,731840.0,692606.0,747372.0,718844.0,722665.5,20079.59159818745,692606.0,747372.0,54766.0,39234.0,0.05664692480284606,39234.0,0.05664692480284606,Stable,0,0,1,1.012695361823693,0.02778545758471582,1,39234.0,0.05664692480284606,0.02778545758471582,725342.0,0.008958532664591325,0.02778545758471582,725342.0,-1577.7999999999352,5,2,2,0,0,0,0,0,0,0,0,normal,41,pekerja_harian,jawa_tengah,4.276666119016055,5,8,40,442180.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0
R0189,synthetic_52w,21,2026-05-21,832227.0,Up,740931.0,731840.0,692606.0,747372.0,728187.25,21271.023310774213,692606.0,747372.0,54766.0,9091.0,0.01242211412330564,9091.0,0.01242211412330564,Stable,0,0,1,1.01750064972986,0.029210925226683403,1,9091.0,0.01242211412330564,0.029210925226683403,736385.5,0.006172717958189019,0.029210925226683403,736385.5,1991.0999999999613,5,3,2,0,0,0,0,0,0,0,0,normal,41,pekerja_harian,jawa_tengah,4.276666119016055,5,8,40,442180.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0
R0189,synthetic_52w,22,2026-05-28,810953.0,Stable,832227.0,740931.0,731840.0,692606.0,749401.0,51151.607799755424,692606.0,832227.0,139621.0,91296.0,0.12321795146916514,91296.0,0.12321795146916514,Up,1,0,0,1.110522937652872,0.06825665805057028,1,91296.0,0.12321795146916514,0.06825665805057028,736385.5,0.13015125908915914,0.06825665805057028,736385.5,42795.400000000045,5,4,2,0,1,1,0,0,0,0,0,normal,41,pekerja_harian,jawa_tengah,4.276666119016055,5,8,40,442180.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0
R0189,synthetic_52w,23,2026-06-04,774342.0,Stable,810953.0,832227.0,740931.0,731840.0,778987.75,43380.35701429277,731840.0,832227.0,100387.0,-21274.0,-0.025562737089760364,-21274.0,-0.025562737089760364,Stable,0,0,1,1.041034342324382,0.05568811193024893,1,-21274.0,-0.025562737089760364,0.05568811193024893,775942.0,0.045120640460240585,0.05568811193024893,775942.0,32863.50000000001,6,1,2,1,0,1,0,0,0,0,0,normal,41,pekerja_harian,jawa_tengah,4.276666119016055,5,8,40,442180.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0
R0189,synthetic_52w,24,2026-06-11,720654.0,Stable,774342.0,810953.0,832227.0,740931.0,789613.25,34908.770963577335,740931.0,832227.0,91296.0,-36611.0,-0.045145649624577504,-36611.0,-0.045145649624577504,Stable,0,0,1,0.9806598356853814,0.04420996096959788,0,-36611.0,-0.045145649624577504,0.04420996096959788,792647.5,-0.02309412443740755,0.04420996096959788,792647.5,7895.900000000082,6,2,2,0,0,0,0,0,0,0,0,normal,41,pekerja_harian,jawa_tengah,4.276666119016055,5,8,40,442180.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0
R0189,synthetic_52w,25,2026-06-18,690449.0,Stable,720654.0,774342.0,810953.0,832227.0,784544.0,42299.87196789135,720654.0,832227.0,111573.0,-53688.0,-0.069333705262016,-53688.0,-0.069333705262016,Stable,0,0,1,0.9185641595627524,0.05391650687264366,0,-53688.0,-0.069333705262016,0.05391650687264366,792647.5,-0.09082662848239602,0.05391650687264366,792647.5,-37132.99999999996,6,3,2,0,0,0,0,0,0,0,0,normal,41,pekerja_harian,jawa_tengah,4.276666119016055,5,8,40,442180.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0
R0189,synthetic_52w,26,2026-06-25,667408.0,Stable,690449.0,720654.0,774342.0,810953.0,749099.5,46669.226715792065,690449.0,810953.0,120504.0,-30205.0,-0.04191331762537917,-30205.0,-0.04191331762537917,Stable,0,0,1,0.921705327529921,0.06230043767989708,0,-30205.0,-0.04191331762537917,0.06230043767989708,747498.0,-0.07631993664197095,0.06230043767989708,747498.0,-41520.00000000003,6,4,2,0,1,1,0,0,0,0,0,normal,41,pekerja_harian,jawa_tengah,4.276666119016055,5,8,40,442180.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0
R0189,synthetic_52w,27,2026-07-02,744238.0,Up,667408.0,690449.0,720654.0,774342.0,713213.25,40026.30648320552,667408.0,774342.0,106934.0,-23041.0,-0.033371038266403454,-23041.0,-0.033371038266403454,Stable,0,0,1,0.9357762212073317,0.05612109209020656,0,-23041.0,-0.033371038266403454,0.05612109209020656,705551.5,-0.05406196429318058,0.05612109209020656,705551.5,-35100.70000000003,7,1,3,1,0,1,0,0,0,0,0,normal,41,pekerja_harian,jawa_tengah,4.276666119016055,5,8,40,442180.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0
R0189,synthetic_52w,28,2026-07-09,737631.0,Stable,744238.0,667408.0,690449.0,720654.0,705687.25,29187.62226848052,667408.0,744238.0,76830.0,76830.0,0.11511698990722317,76830.0,0.11511698990722317,Up,1,0,0,1.0546286616344562,0.04136056343441166,1,76830.0,0.11511698990722317,0.04136056343441166,705551.5,0.054831575016139854,0.04136056343441166,705551.5,4771.0999999999885,7,2,3,0,0,0,0,0,0,0,0,normal,41,pekerja_harian,jawa_tengah,4.276666119016055,5,8,40,442180.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0
R0189,synthetic_52w,29,2026-07-16,756207.0,Stable,737631.0,744238.0,667408.0,690449.0,709931.5,32140.37220148516,667408.0,744238.0,76830.0,-6607.0,-0.008877536486984002,-6607.0,-0.008877536486984002,Stable,0,0,1,1.0390171446118392,0.04527249770081361,1,-6607.0,-0.008877536486984002,0.04527249770081361,714040.0,0.03303876533527533,0.04527249770081361,714040.0,21837.600000000086,7,3,3,0,0,0,0,0,0,0,0,normal,41,pekerja_harian,jawa_tengah,4.276666119016055,5,8,40,442180.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0
R0189,synthetic_52w,30,2026-07-23,807939.0,Stable,756207.0,737631.0,744238.0,667408.0,726371.0,34687.31595987213,667408.0,756207.0,88799.0,18576.0,0.025183323369001573,18576.0,0.025183323369001573,Stable,0,0,1,1.0410754283967834,0.04775426876881392,1,18576.0,0.025183323369001573,0.04775426876881392,740934.5,0.0206124832896835,0.04775426876881392,740934.5,25978.99999999994,7,4,3,0,0,0,0,0,0,0,0,normal,41,pekerja_harian,jawa_tengah,4.276666119016055,5,8,40,442180.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0
R0189,synthetic_52w,31,2026-07-30,679726.0,Down,807939.0,756207.0,737631.0,744238.0,761503.75,27623.822684188734,737631.0,807939.0,70308.0,51732.0,0.06840984016281257,51732.0,0.06840984016281257,Stable,0,0,1,1.0609783602510166,0.03627536001521822,1,51732.0,0.06840984016281257,0.03627536001521822,750222.5,0.07693251002202679,0.03627536001521822,750222.5,20967.9,7,5,3,0,1,1,0,0,0,0,0,normal,41,pekerja_harian,jawa_tengah,4.276666119016055,5,8,40,442180.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0
R0189,synthetic_52w,32,2026-08-06,748391.0,Up,679726.0,807939.0,756207.0,737631.0,745375.75,45829.431195330144,679726.0,807939.0,128213.0,-128213.0,-0.15869143586335108,-128213.0,-0.15869143586335108,Down,0,1,0,0.9119239524494861,0.06148500430196467,0,-128213.0,-0.15869143586335108,0.06148500430196467,746919.0,-0.0899602232638345,0.06148500430196467,746919.0,-12198.29999999989,8,1,3,1,0,1,0,0,0,0,0,normal,41,pekerja_harian,jawa_tengah,4.276666119016055,5,8,40,442180.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0
R0189,synthetic_52w,33,2026-08-13,741894.0,Stable,748391.0,679726.0,807939.0,756207.0,748065.75,45611.16429874927,679726.0,807939.0,128213.0,68665.0,0.10101864574843393,68665.0,0.10101864574843393,Up,1,0,0,1.0004347879848796,0.060972132862317605,1,68665.0,0.10101864574843393,0.060972132862317605,752299.0,-0.00519474304764462,0.060972132862317605,752299.0,-15166.099999999959,8,2,3,0,0,0,0,0,0,0,0,normal,41,pekerja_harian,jawa_tengah,4.276666119016055,5,8,40,442180.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0
R0189,synthetic_52w,34,2026-08-20,753537.0,Stable,741894.0,748391.0,679726.0,807939.0,744487.5,45393.02889486446,679726.0,807939.0,128213.0,-6497.0,-0.008681290929474032,-6497.0,-0.008681290929474032,Stable,0,0,1,0.9965163955069762,0.06097218407947005,0,-6497.0,-0.008681290929474032,0.06097218407947005,745142.5,-0.004359568807308669,0.06097218407947005,745142.5,-12946.999999999985,8,3,3,0,0,0,0,0,0,0,0,normal,41,pekerja_harian,jawa_tengah,4.276666119016055,5,8,40,442180.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0
