respondent_id,dataset_type,target_week_index,target_date,next_week_income,next_week_direction,lag_1_income,lag_2_income,lag_3_income,lag_4_income,rolling_mean_4w,rolling_std_4w,rolling_min_4w,rolling_max_4w,rolling_range_4w,income_trend_4w_abs,income_trend_4w_pct,last_income_change_abs,last_income_change_pct,previous_direction,is_previous_week_up,is_previous_week_down,is_previous_week_stable,lag_ratio_1_to_mean,volatility_ratio,is_income_above_recent_avg,income_momentum,income_momentum_pct,rolling_cv,rolling_median_income,rolling_last_vs_median_pct,rolling_cv_4w,rolling_median_4w,trend_slope_4w,target_month,target_week_of_month,target_quarter,target_is_month_start,target_is_month_end,target_is_payday_period,target_is_weekend,target_is_ramadan_lebaran,target_is_harbolnas,target_is_christmas_year_end,target_is_new_year,seasonal_event_type,usia,gig_type,domisili_code,experience_months_log,hari_kerja_per_minggu,jam_kerja_per_hari,total_jam_seminggu,bps_jasa_weekly,pref_awal_bulan,pref_payday,pref_weekend,pref_ramadan_lebaran,pref_natal_tahun_baru,pref_harbolnas,pref_promo_aplikasi,gig_jualan_online,gig_pekerja_harian,gig_freelance_desain,gig_ojek_online,gig_kurir,gig_freelance_it,gig_tutor,gig_content_creator
R0134,synthetic_52w,19,2026-05-07,217633.0,Stable,215245.0,212852.0,216984.0,218324.0,215851.25,2046.9889319436977,212852.0,218324.0,5472.0,2393.0,0.011242553511360005,2393.0,0.011242553511360005,Stable,0,0,1,0.9971913528413664,0.009483331377250295,0,2393.0,0.011242553511360005,0.009483331377250295,216114.5,-0.004023330225412918,0.009483331377250295,216114.5,-1336.8999999999992,5,1,2,1,0,1,0,0,0,0,0,normal,40,jualan_online,sulawesi,1.9459101490553132,2,1,2,559306.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
R0134,synthetic_52w,20,2026-05-14,227692.0,Stable,217633.0,215245.0,212852.0,216984.0,215678.5,1850.771798466791,212852.0,217633.0,4781.0,2388.0,0.011094334363167552,2388.0,0.011094334363167552,Stable,0,0,1,1.0090620993747639,0.008581160377445092,1,2388.0,0.011094334363167552,0.008581160377445092,216114.5,0.0070263679669804666,0.008581160377445092,216114.5,433.9999999999942,5,2,2,0,0,0,0,0,0,0,0,normal,40,jualan_online,sulawesi,1.9459101490553132,2,1,2,559306.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
R0134,synthetic_52w,21,2026-05-21,221273.0,Stable,227692.0,217633.0,215245.0,212852.0,218355.5,5649.246874584257,212852.0,227692.0,14840.0,10059.0,0.046220012590002434,10059.0,0.046220012590002434,Stable,0,0,1,1.0427582543146383,0.025871786488475247,1,10059.0,0.046220012590002434,0.025871786488475247,216439.0,0.051991554202338766,0.025871786488475247,216439.0,4690.800000000011,5,3,2,0,0,0,0,0,0,0,0,normal,40,jualan_online,sulawesi,1.9459101490553132,2,1,2,559306.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
R0134,synthetic_52w,22,2026-05-28,219490.0,Stable,221273.0,227692.0,217633.0,215245.0,220460.75,4694.436727393394,215245.0,227692.0,12447.0,-6419.0,-0.028191592150800204,-6419.0,-0.028191592150800204,Stable,0,0,1,1.0036843292967115,0.021293752867090374,1,-6419.0,-0.028191592150800204,0.021293752867090374,219453.0,0.008293347550500563,0.021293752867090374,219453.0,2814.3000000000084,5,4,2,0,1,1,0,0,0,0,0,normal,40,jualan_online,sulawesi,1.9459101490553132,2,1,2,559306.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
R0134,synthetic_52w,23,2026-06-04,226647.0,Stable,219490.0,221273.0,227692.0,217633.0,221522.0,3787.619503065217,217633.0,227692.0,10059.0,-1783.0,-0.008057919402728755,-1783.0,-0.008057919402728755,Stable,0,0,1,0.9908270961800634,0.017098164078805794,0,-1783.0,-0.008057919402728755,0.017098164078805794,220381.5,-0.0040452578823540085,0.017098164078805794,220381.5,-84.7999999999789,6,1,2,1,0,1,0,0,0,0,0,normal,40,jualan_online,sulawesi,1.9459101490553132,2,1,2,559306.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
R0134,synthetic_52w,24,2026-06-11,234437.0,Stable,226647.0,219490.0,221273.0,227692.0,223775.5,3471.761116494048,219490.0,227692.0,8202.0,7157.0,0.03260740808237277,7157.0,0.03260740808237277,Stable,0,0,1,1.0128320571286848,0.01551448266898766,1,7157.0,0.03260740808237277,0.01551448266898766,223960.0,0.011997678156813716,0.01551448266898766,223960.0,-491.8000000000151,6,2,2,0,0,0,0,0,0,0,0,normal,40,jualan_online,sulawesi,1.9459101490553132,2,1,2,559306.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
R0134,synthetic_52w,25,2026-06-18,231766.0,Stable,234437.0,226647.0,219490.0,221273.0,225461.75,5813.074804911769,219490.0,234437.0,14947.0,7790.0,0.03437062921635848,7790.0,0.03437062921635848,Stable,0,0,1,1.0398083045128497,0.02578297562629479,1,7790.0,0.03437062921635848,0.02578297562629479,223960.0,0.046780675120557245,0.02578297562629479,223960.0,4664.8999999999905,6,3,2,0,0,0,0,0,0,0,0,normal,40,jualan_online,sulawesi,1.9459101490553132,2,1,2,559306.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
R0134,synthetic_52w,26,2026-06-25,225785.0,Stable,231766.0,234437.0,226647.0,219490.0,228085.0,5697.357589268906,219490.0,234437.0,14947.0,-2671.0,-0.011393252771533503,-2671.0,-0.011393252771533503,Stable,0,0,1,1.0161387202139553,0.024979098096187414,1,-2671.0,-0.011393252771533503,0.024979098096187414,229206.5,0.011166786282238942,0.024979098096187414,229206.5,4461.799999999998,6,4,2,0,1,1,0,0,0,0,0,normal,40,jualan_online,sulawesi,1.9459101490553132,2,1,2,559306.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
R0134,synthetic_52w,27,2026-07-02,220600.0,Stable,225785.0,231766.0,234437.0,226647.0,229658.75,3582.902201777213,225785.0,234437.0,8652.0,-5981.0,-0.02580620108212594,-5981.0,-0.02580620108212594,Stable,0,0,1,0.9831325825817654,0.015600982770206722,0,-5981.0,-0.02580620108212594,0.015600982770206722,229206.5,-0.014927587132127579,0.015600982770206722,229206.5,-525.7000000000115,7,1,3,1,0,1,0,0,0,0,0,normal,40,jualan_online,sulawesi,1.9459101490553132,2,1,2,559306.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
R0134,synthetic_52w,28,2026-07-09,209267.0,Stable,220600.0,225785.0,231766.0,234437.0,228147.0,5366.50524084343,220600.0,234437.0,13837.0,-5185.0,-0.022964324467967315,-5185.0,-0.022964324467967315,Stable,0,0,1,0.9669204504113575,0.023522138098872353,0,-5185.0,-0.022964324467967315,0.023522138098872353,228775.5,-0.03573590703549987,0.023522138098872353,228775.5,-4749.199999999995,7,2,3,0,0,0,0,0,0,0,0,normal,40,jualan_online,sulawesi,1.9459101490553132,2,1,2,559306.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
R0134,synthetic_52w,29,2026-07-16,207177.0,Stable,209267.0,220600.0,225785.0,231766.0,221854.5,8272.02497880658,209267.0,231766.0,22499.0,-11333.0,-0.051373526745240254,-11333.0,-0.051373526745240254,Stable,0,0,1,0.9432623633958293,0.03728581110054824,0,-11333.0,-0.051373526745240254,0.03728581110054824,223192.5,-0.06239232949135835,0.03728581110054824,223192.5,-7268.199999999998,7,3,3,0,0,0,0,0,0,0,0,normal,40,jualan_online,sulawesi,1.9459101490553132,2,1,2,559306.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
R0134,synthetic_52w,30,2026-07-23,211757.0,Stable,207177.0,209267.0,220600.0,225785.0,215707.25,7741.80264457187,207177.0,225785.0,18608.0,-2090.0,-0.009987241179928035,-2090.0,-0.009987241179928035,Stable,0,0,1,0.9604545048903085,0.03589032192738941,0,-2090.0,-0.009987241179928035,0.03589032192738941,214933.5,-0.036087906259377904,0.03589032192738941,214933.5,-6715.6999999999925,7,4,3,0,0,0,0,0,0,0,0,normal,40,jualan_online,sulawesi,1.9459101490553132,2,1,2,559306.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
R0134,synthetic_52w,31,2026-07-30,213071.0,Stable,211757.0,207177.0,209267.0,220600.0,212200.25,5113.44469878183,207177.0,220600.0,13423.0,4580.0,0.02210670103341587,4580.0,0.02210670103341587,Stable,0,0,1,0.9979111711696852,0.02409726048287799,0,4580.0,0.02210670103341587,0.02409726048287799,210512.0,0.005914152162347039,0.02409726048287799,210512.0,-2861.900000000006,7,5,3,0,1,1,0,0,0,0,0,normal,40,jualan_online,sulawesi,1.9459101490553132,2,1,2,559306.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
R0134,synthetic_52w,32,2026-08-06,218560.0,Stable,213071.0,211757.0,207177.0,209267.0,210318.0,2270.474179549285,207177.0,213071.0,5894.0,1314.0,0.006205225801272213,1314.0,0.006205225801272213,Stable,0,0,1,1.0130897022603866,0.010795434435232766,1,1314.0,0.006205225801272213,0.010795434435232766,210512.0,0.012156076613209698,0.010795434435232766,210512.0,1599.2000000000191,8,1,3,1,0,1,0,0,0,0,0,normal,40,jualan_online,sulawesi,1.9459101490553132,2,1,2,559306.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
R0134,synthetic_52w,33,2026-08-13,217359.0,Stable,218560.0,213071.0,211757.0,207177.0,212641.25,4057.5920430102383,207177.0,218560.0,11383.0,5489.0,0.025761365929666637,5489.0,0.025761365929666637,Stable,0,0,1,1.027834439460829,0.019081866961420883,1,5489.0,0.025761365929666637,0.019081866961420883,212414.0,0.02893406272656228,0.019081866961420883,212414.0,3546.300000000004,8,2,3,0,0,0,0,0,0,0,0,normal,40,jualan_online,sulawesi,1.9459101490553132,2,1,2,559306.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
R0134,synthetic_52w,34,2026-08-20,213477.0,Stable,217359.0,218560.0,213071.0,211757.0,215186.75,2843.2845772978826,211757.0,218560.0,6803.0,-1201.0,-0.005495058565153733,-1201.0,-0.005495058565153733,Stable,0,0,1,1.0100947200513042,0.013213102467033321,1,-1201.0,-0.005495058565153733,0.013213102467033321,215215.0,0.00996213089236345,0.013213102467033321,215215.0,2229.499999999998,8,3,3,0,0,0,0,0,0,0,0,normal,40,jualan_online,sulawesi,1.9459101490553132,2,1,2,559306.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
R0134,synthetic_52w,35,2026-08-27,217112.0,Stable,213477.0,217359.0,218560.0,213071.0,215616.75,2385.2425846232077,213071.0,218560.0,5489.0,-3882.0,-0.01785985397430058,-3882.0,-0.01785985397430058,Stable,0,0,1,0.9900761420436955,0.011062417853080559,0,-3882.0,-0.01785985397430058,0.011062417853080559,215418.0,-0.009010389103974599,0.011062417853080559,215418.0,1.6999999999907003,8,4,3,0,1,1,0,0,0,0,0,normal,40,jualan_online,sulawesi,1.9459101490553132,2,1,2,559306.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
R0134,synthetic_52w,36,2026-09-03,231987.0,Stable,217112.0,213477.0,217359.0,218560.0,216627.0,1899.3444921867124,213477.0,218560.0,5083.0,3635.0,0.017027595478669832,3635.0,0.017027595478669832,Stable,0,0,1,1.002238871424153,0.008767810532328437,1,3635.0,0.017027595478669832,0.008767810532328437,217235.5,-0.0005685074492889053,0.008767810532328437,217235.5,-822.6000000000082,9,1,3,1,0,1,0,0,0,0,0,normal,40,jualan_online,sulawesi,1.9459101490553132,2,1,2,559306.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
R0134,synthetic_52w,37,2026-09-10,225276.0,Stable,231987.0,217112.0,213477.0,217359.0,219983.75,7098.451710584499,213477.0,231987.0,18510.0,14875.0,0.06851302553520763,14875.0,0.06851302553520763,Stable,0,0,1,1.054564257587208,0.0322680730307784,1,14875.0,0.06851302553520763,0.0322680730307784,217235.5,0.06790556792052864,0.0322680730307784,217235.5,4751.900000000009,9,2,3,0,0,0,0,0,0,0,0,normal,40,jualan_online,sulawesi,1.9459101490553132,2,1,2,559306.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
R0134,synthetic_52w,38,2026-09-17,223531.0,Stable,225276.0,231987.0,217112.0,213477.0,221963.0,7193.763653331961,213477.0,231987.0,18510.0,-6711.0,-0.028928345122787053,-6711.0,-0.028928345122787053,Stable,0,0,1,1.0149259110752693,0.03240974240450868,1,-6711.0,-0.028928345122787053,0.03240974240450868,221194.0,0.018454388455383056,0.03240974240450868,221194.0,5027.200000000015,9,3,3,0,0,0,0,0,0,0,0,normal,40,jualan_online,sulawesi,1.9459101490553132,2,1,2,559306.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
R0134,synthetic_52w,39,2026-09-24,226474.0,Stable,223531.0,225276.0,231987.0,217112.0,224476.5,5295.67372956454,217112.0,231987.0,14875.0,-1745.0,-0.007746053729647188,-1745.0,-0.007746053729647188,Stable,0,0,1,0.99578797780614,0.023591216584206095,0,-1745.0,-0.007746053729647188,0.023591216584206095,224403.5,-0.003888085524512764,0.023591216584206095,224403.5,1254.5999999999892,9,4,3,0,1,0,0,0,0,0,0,normal,40,jualan_online,sulawesi,1.9459101490553132,2,1,2,559306.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
R0134,synthetic_52w,40,2026-10-01,220142.0,Stable,226474.0,223531.0,225276.0,231987.0,226817.0,3163.0296394438037,223531.0,231987.0,8456.0,2943.0,0.013165959083974929,2943.0,0.013165959083974929,Stable,0,0,1,0.9984877676717354,0.013945293516111243,0,2943.0,0.013165959083974929,0.013945293516111243,225875.0,0.0026519092418372994,0.013945293516111243,225875.0,-1828.4000000000005,10,1,4,1,0,1,0,0,0,0,0,normal,40,jualan_online,sulawesi,1.9459101490553132,2,1,2,559306.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
R0134,synthetic_52w,41,2026-10-08,226686.0,Stable,220142.0,226474.0,223531.0,225276.0,223855.75,2385.882685192212,220142.0,226474.0,6332.0,-6332.0,-0.027959059318067418,-6332.0,-0.027959059318067418,Stable,0,0,1,0.9834100754615417,0.010658125534824155,0,-6332.0,-0.027959059318067418,0.010658125534824155,224403.5,-0.01899034551600131,0.010658125534824155,224403.5,-1245.9000000000228,10,2,4,0,0,0,0,0,0,0,0,normal,40,jualan_online,sulawesi,1.9459101490553132,2,1,2,559306.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
R0134,synthetic_52w,42,2026-10-15,214392.0,Stable,226686.0,220142.0,226474.0,223531.0,224208.25,2658.2853848862806,220142.0,226686.0,6544.0,6544.0,0.02972626759091859,6544.0,0.02972626759091859,Stable,0,0,1,1.011051109849883,0.01185632279314557,1,6544.0,0.02972626759091859,0.01185632279314557,225002.5,0.007482139087343474,0.01185632279314557,225002.5,313.29999999998574,10,3,4,0,0,0,0,0,0,0,0,normal,40,jualan_online,sulawesi,1.9459101490553132,2,1,2,559306.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
R0134,synthetic_52w,43,2026-10-22,213161.0,Stable,214392.0,226686.0,220142.0,226474.0,221923.5,5081.478402000741,214392.0,226686.0,12294.0,-12294.0,-0.0542336094862497,-12294.0,-0.0542336094862497,Stable,0,0,1,0.9660626296899607,0.022897432682887305,0,-12294.0,-0.0542336094862497,0.022897432682887305,223308.0,-0.03992691708313182,0.022897432682887305,223308.0,-2970.199999999986,10,4,4,0,0,0,0,0,0,0,0,normal,40,jualan_online,sulawesi,1.9459101490553132,2,1,2,559306.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
R0134,synthetic_52w,44,2026-10-29,212894.0,Stable,213161.0,214392.0,226686.0,220142.0,218595.25,5363.092735306746,213161.0,226686.0,13525.0,-1231.0,-0.005741818724579275,-1231.0,-0.005741818724579275,Stable,0,0,1,0.9751401277017685,0.024534351662749976,0,-1231.0,-0.005741818724579275,0.024534351662749976,217267.0,-0.018898406108612906,0.024534351662749976,217267.0,-3323.6999999999666,10,5,4,0,1,1,0,0,0,0,0,normal,40,jualan_online,sulawesi,1.9459101490553132,2,1,2,559306.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
R0134,synthetic_52w,45,2026-11-05,215374.0,Stable,212894.0,213161.0,214392.0,226686.0,216783.25,5745.204407808307,212894.0,226686.0,13792.0,-267.0,-0.0012525743452132425,-267.0,-0.0012525743452132425,Stable,0,0,1,0.9820592688780152,0.02650206788489566,0,-267.0,-0.0012525743452132425,0.02650206788489566,213776.5,-0.004128143177570967,0.02650206788489566,213776.5,-4260.699999999987,11,1,4,1,0,1,0,0,0,0,0,normal,40,jualan_online,sulawesi,1.9459101490553132,2,1,2,559306.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
R0134,synthetic_52w,46,2026-11-12,204662.0,Stable,215374.0,212894.0,213161.0,214392.0,213955.25,995.0737095813556,212894.0,215374.0,2480.0,2480.0,0.01164898963803583,2480.0,0.01164898963803583,Stable,0,0,1,1.0066310595323087,0.00465084969675367,1,2480.0,0.01164898963803583,0.00465084969675367,213776.5,0.00747275776336501,0.00465084969675367,213776.5,267.900000000006,11,2,4,0,0,0,0,0,0,0,0,normal,40,jualan_online,sulawesi,1.9459101490553132,2,1,2,559306.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
R0134,synthetic_52w,47,2026-11-19,216933.0,Stable,204662.0,215374.0,212894.0,213161.0,211522.75,4076.3404773767365,204662.0,215374.0,10712.0,-10712.0,-0.04973673702489623,-10712.0,-0.04973673702489623,Stable,0,0,1,0.9675649545970824,0.01927140450555194,0,-10712.0,-0.04973673702489623,0.01927140450555194,213027.5,-0.03926957787140158,0.01927140450555194,213027.5,-2301.6999999999734,11,3,4,0,0,0,0,0,0,0,0,normal,40,jualan_online,sulawesi,1.9459101490553132,2,1,2,559306.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
R0134,synthetic_52w,48,2026-11-26,219446.0,Stable,216933.0,204662.0,215374.0,212894.0,212465.75,4730.1203142732,204662.0,216933.0,12271.0,12271.0,0.059957393165316474,12271.0,0.059957393165316474,Stable,0,0,1,1.0210257417960307,0.022262977982442818,1,12271.0,0.059957393165316474,0.022262977982442818,214134.0,0.01307125444814929,0.022262977982442818,214134.0,140.50000000000065,11,4,4,0,1,1,0,0,0,0,0,normal,40,jualan_online,sulawesi,1.9459101490553132,2,1,2,559306.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
R0134,synthetic_52w,49,2026-12-03,225159.0,Stable,219446.0,216933.0,204662.0,215374.0,214103.75,5641.464099637611,204662.0,219446.0,14784.0,2513.0,0.01158422185651791,2513.0,0.01158422185651791,Stable,0,0,1,1.0249516881418472,0.026349207333536247,1,2513.0,0.01158422185651791,0.026349207333536247,216153.5,0.015232230798946119,0.026349207333536247,216153.5,2448.7000000000007,12,1,4,1,0,1,0,0,0,0,0,normal,40,jualan_online,sulawesi,1.9459101490553132,2,1,2,559306.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
R0134,synthetic_52w,50,2026-12-10,231687.0,Stable,225159.0,219446.0,216933.0,204662.0,216550.0,7482.862587272333,204662.0,225159.0,20497.0,5713.0,0.026033739507669313,5713.0,0.026033739507669313,Stable,0,0,1,1.0397552528284462,0.034554895346443466,1,5713.0,0.026033739507669313,0.034554895346443466,218189.5,0.03194241702740049,0.034554895346443466,218189.5,6400.399999999996,12,2,4,0,0,0,0,0,0,0,0,normal,40,jualan_online,sulawesi,1.9459101490553132,2,1,2,559306.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
R0134,synthetic_52w,51,2026-12-17,222269.0,Stable,231687.0,225159.0,219446.0,216933.0,223306.25,5683.0779237575125,216933.0,231687.0,14754.0,6528.0,0.028992845056160312,6528.0,0.028992845056160312,Stable,0,0,1,1.0375302975174228,0.025449703820459628,1,6528.0,0.028992845056160312,0.025449703820459628,222302.5,0.04221499983131094,0.025449703820459628,222302.5,4997.500000000001,12,3,4,0,0,0,0,0,0,0,0,normal,40,jualan_online,sulawesi,1.9459101490553132,2,1,2,559306.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
R0134,synthetic_52w,52,2026-12-24,205960.0,Stable,222269.0,231687.0,225159.0,219446.0,224640.25,4542.269442415322,219446.0,231687.0,12241.0,-9418.0,-0.040649669597344694,-9418.0,-0.040649669597344694,Stable,0,0,1,0.9894442336135221,0.020220194032081616,0,-9418.0,-0.040649669597344694,0.020220194032081616,223714.0,-0.006459139794559124,0.020220194032081616,223714.0,1499.699999999994,12,4,4,0,1,0,0,0,0,1,0,normal,40,jualan_online,sulawesi,1.9459101490553132,2,1,2,559306.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
R0135,synthetic_52w,5,2026-01-29,298254.0,Stable,302909.0,312299.0,321197.0,329664.0,316517.25,9971.399058682788,302909.0,329664.0,26755.0,-9390.0,-0.030067339312645894,-9390.0,-0.030067339312645894,Stable,0,0,1,0.9570062927060058,0.03150349328095953,0,-9390.0,-0.030067339312645894,0.03150349328095953,316748.0,-0.04369088360463207,0.03150349328095953,316748.0,-8916.30000000001,1,5,1,0,1,1,0,0,0,0,0,normal,23,kurir,jawa_tengah,3.2188758248682006,6,5,30,442180.75,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
R0135,synthetic_52w,6,2026-02-05,286193.0,Stable,298254.0,302909.0,312299.0,321197.0,308664.75,8828.610263654184,298254.0,321197.0,22943.0,-4655.0,-0.015367651670963886,-4655.0,-0.015367651670963886,Stable,0,0,1,0.9662716588142961,0.028602586669369223,0,-4655.0,-0.015367651670963886,0.028602586669369223,307604.0,-0.030396223716206552,0.028602586669369223,307604.0,-7821.899999999991,2,1,1,1,0,1,0,0,0,0,0,normal,23,kurir,jawa_tengah,3.2188758248682006,6,5,30,442180.75,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
R0135,synthetic_52w,7,2026-02-12,273498.0,Stable,286193.0,298254.0,302909.0,312299.0,299913.75,9399.19798107796,286193.0,312299.0,26106.0,-12061.0,-0.040438686488697556,-12061.0,-0.040438686488697556,Stable,0,0,1,0.9542510138331437,0.031339670092078005,0,-12061.0,-0.040438686488697556,0.031339670092078005,300581.5,-0.04786888081934517,0.031339670092078005,300581.5,-8297.299999999988,2,2,1,0,0,0,0,0,0,0,0,normal,23,kurir,jawa_tengah,3.2188758248682006,6,5,30,442180.75,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
R0135,synthetic_52w,8,2026-02-19,286043.0,Stable,273498.0,286193.0,298254.0,302909.0,290213.5,11417.06749782973,273498.0,302909.0,29411.0,-12695.0,-0.04435817787297383,-12695.0,-0.04435817787297383,Stable,0,0,1,0.9424027483214944,0.039340235715532634,0,-12695.0,-0.04435817787297383,0.039340235715532634,292223.5,-0.0640793775996797,0.039340235715532634,292223.5,-10029.399999999998,2,3,1,0,0,0,0,0,0,0,0,normal,23,kurir,jawa_tengah,3.2188758248682006,6,5,30,442180.75,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
R0135,synthetic_52w,9,2026-02-26,293891.0,Stable,286043.0,273498.0,286193.0,298254.0,285997.0,8753.564731011018,273498.0,298254.0,24756.0,12545.0,0.04586870836349809,12545.0,0.04586870836349809,Stable,0,0,1,1.000160840847981,0.03060719074329807,1,12545.0,0.04586870836349809,0.03060719074329807,286118.0,-0.00026212961085985505,0.03060719074329807,286118.0,-4932.799999999974,2,4,1,0,1,1,0,0,0,0,0,normal,23,kurir,jawa_tengah,3.2188758248682006,6,5,30,442180.75,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
R0135,synthetic_52w,10,2026-03-05,307322.0,Stable,293891.0,286043.0,273498.0,286193.0,284906.25,7311.323866954603,273498.0,293891.0,20393.0,7848.0,0.02743643438224323,7848.0,0.02743643438224323,Stable,0,0,1,1.0315358122189318,0.025662209470499867,1,7848.0,0.02743643438224323,0.025662209470499867,286118.0,0.027167112869515373,0.025662209470499867,286118.0,3563.900000000048,3,1,1,1,0,1,0,1,0,0,0,normal,23,kurir,jawa_tengah,3.2188758248682006,6,5,30,442180.75,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
R0135,synthetic_52w,11,2026-03-12,293846.0,Stable,307322.0,293891.0,286043.0,273498.0,290188.5,12278.266255868537,273498.0,307322.0,33824.0,13431.0,0.04570061689537958,13431.0,0.04570061689537958,Stable,0,0,1,1.0590426567558673,0.04231134678275857,1,13431.0,0.04570061689537958,0.04231134678275857,289967.0,0.059851638289874366,0.04231134678275857,289967.0,10931.999999999973,3,2,1,0,0,0,0,1,0,0,0,normal,23,kurir,jawa_tengah,3.2188758248682006,6,5,30,442180.75,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
R0135,synthetic_52w,12,2026-03-19,298954.0,Stable,293846.0,307322.0,293891.0,286043.0,295275.5,7653.7168911581775,286043.0,307322.0,21279.0,-13476.0,-0.043849773202048664,-13476.0,-0.043849773202048664,Stable,0,0,1,0.9951587585153526,0.025920595820371747,0,-13476.0,-0.043849773202048664,0.025920595820371747,293868.5,-7.656485809128913e-05,0.025920595820371747,293868.5,3683.99999999999,3,3,1,0,0,0,0,1,0,0,0,normal,23,kurir,jawa_tengah,3.2188758248682006,6,5,30,442180.75,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
R0135,synthetic_52w,13,2026-03-26,293142.0,Stable,298954.0,293846.0,307322.0,293891.0,298503.25,5498.553326785146,293846.0,307322.0,13476.0,5108.0,0.01738325517447915,5108.0,0.01738325517447915,Stable,0,0,1,1.0015100338103522,0.01842041360281721,1,5108.0,0.01738325517447915,0.01842041360281721,296422.5,0.008540174919245334,0.01842041360281721,296422.5,171.29999999998904,3,4,1,0,1,1,0,1,0,0,0,normal,23,kurir,jawa_tengah,3.2188758248682006,6,5,30,442180.75,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
R0135,synthetic_52w,14,2026-04-02,303151.0,Stable,293142.0,298954.0,293846.0,307322.0,298316.0,5662.734675048797,293142.0,307322.0,14180.0,-5812.0,-0.019441118031536624,-5812.0,-0.019441118031536624,Stable,0,0,1,0.9826559755427131,0.018982336432000955,0,-5812.0,-0.019441118031536624,0.018982336432000955,296400.0,-0.010991902834008097,0.018982336432000955,296400.0,-3743.200000000004,4,1,2,1,0,1,0,1,0,0,0,normal,23,kurir,jawa_tengah,3.2188758248682006,6,5,30,442180.75,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
R0135,synthetic_52w,15,2026-04-09,308080.0,Stable,303151.0,293142.0,298954.0,293846.0,297273.25,4067.7430704876137,293142.0,303151.0,10009.0,10009.0,0.03414386201908973,10009.0,0.03414386201908973,Stable,0,0,1,1.0197722129387694,0.01368351531961794,1,10009.0,0.03414386201908973,0.01368351531961794,296400.0,0.022776653171390014,0.01368351531961794,296400.0,2210.3000000000006,4,2,2,0,0,0,0,1,0,0,0,normal,23,kurir,jawa_tengah,3.2188758248682006,6,5,30,442180.75,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
R0135,synthetic_52w,16,2026-04-16,303703.0,Stable,308080.0,303151.0,293142.0,298954.0,300831.75,5490.3153085683525,293142.0,308080.0,14938.0,4929.0,0.016259223951100278,4929.0,0.016259223951100278,Stable,0,0,1,1.0240940326278725,0.018250451651357785,1,4929.0,0.016259223951100278,0.018250451651357785,301052.5,0.023343104608000265,0.018250451651357785,301052.5,3738.7000000000207,4,3,2,0,0,0,0,0,0,0,0,normal,23,kurir,jawa_tengah,3.2188758248682006,6,5,30,442180.75,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
