respondent_id,synthetic_user_id,dataset_type,week_index,week_start_date,year,month,week_of_month,quarter,is_month_start,is_month_end,is_payday_period,is_weekend,is_ramadan_lebaran_period,is_harbolnas_period,is_christmas_year_end,is_new_year,seasonal_event_type,gig_type,domisili_code,usia,experience_months_log,hari_kerja_per_minggu,jam_kerja_per_hari,total_jam_seminggu,bps_jasa_weekly,pref_awal_bulan,pref_payday,pref_weekend,pref_ramadan_lebaran,pref_natal_tahun_baru,pref_harbolnas,pref_promo_aplikasi,synthetic_weekly_income,is_synthetic,synthetic_generation_note
R0239,SYN_R0239,synthetic_52w,25,2026-06-18,2026,6,3,2,0,0,0,0,0,0,0,0,normal,pekerja_harian,jawa_timur,35,1.0986122886681096,3,6,18,460955.5,0,0,0,1,0,0,0,186546.0,1,"AR1: base=213333, cv=0.090"
R0239,SYN_R0239,synthetic_52w,26,2026-06-25,2026,6,4,2,0,1,1,0,0,0,0,0,normal,pekerja_harian,jawa_timur,35,1.0986122886681096,3,6,18,460955.5,0,0,0,1,0,0,0,179860.0,1,"AR1: base=213333, cv=0.090"
R0239,SYN_R0239,synthetic_52w,27,2026-07-02,2026,7,1,3,1,0,1,0,0,0,0,0,normal,pekerja_harian,jawa_timur,35,1.0986122886681096,3,6,18,460955.5,0,0,0,1,0,0,0,177928.0,1,"AR1: base=213333, cv=0.090"
R0239,SYN_R0239,synthetic_52w,28,2026-07-09,2026,7,2,3,0,0,0,0,0,0,0,0,normal,pekerja_harian,jawa_timur,35,1.0986122886681096,3,6,18,460955.5,0,0,0,1,0,0,0,170457.0,1,"AR1: base=213333, cv=0.090"
R0239,SYN_R0239,synthetic_52w,29,2026-07-16,2026,7,3,3,0,0,0,0,0,0,0,0,normal,pekerja_harian,jawa_timur,35,1.0986122886681096,3,6,18,460955.5,0,0,0,1,0,0,0,182046.0,1,"AR1: base=213333, cv=0.090"
R0239,SYN_R0239,synthetic_52w,30,2026-07-23,2026,7,4,3,0,0,0,0,0,0,0,0,normal,pekerja_harian,jawa_timur,35,1.0986122886681096,3,6,18,460955.5,0,0,0,1,0,0,0,181148.0,1,"AR1: base=213333, cv=0.090"
R0239,SYN_R0239,synthetic_52w,31,2026-07-30,2026,7,5,3,0,1,1,0,0,0,0,0,normal,pekerja_harian,jawa_timur,35,1.0986122886681096,3,6,18,460955.5,0,0,0,1,0,0,0,179642.0,1,"AR1: base=213333, cv=0.090"
R0239,SYN_R0239,synthetic_52w,32,2026-08-06,2026,8,1,3,1,0,1,0,0,0,0,0,normal,pekerja_harian,jawa_timur,35,1.0986122886681096,3,6,18,460955.5,0,0,0,1,0,0,0,180515.0,1,"AR1: base=213333, cv=0.090"
R0239,SYN_R0239,synthetic_52w,33,2026-08-13,2026,8,2,3,0,0,0,0,0,0,0,0,normal,pekerja_harian,jawa_timur,35,1.0986122886681096,3,6,18,460955.5,0,0,0,1,0,0,0,184389.0,1,"AR1: base=213333, cv=0.090"
R0239,SYN_R0239,synthetic_52w,34,2026-08-20,2026,8,3,3,0,0,0,0,0,0,0,0,normal,pekerja_harian,jawa_timur,35,1.0986122886681096,3,6,18,460955.5,0,0,0,1,0,0,0,185520.0,1,"AR1: base=213333, cv=0.090"
R0239,SYN_R0239,synthetic_52w,35,2026-08-27,2026,8,4,3,0,1,1,0,0,0,0,0,normal,pekerja_harian,jawa_timur,35,1.0986122886681096,3,6,18,460955.5,0,0,0,1,0,0,0,197298.0,1,"AR1: base=213333, cv=0.090"
R0239,SYN_R0239,synthetic_52w,36,2026-09-03,2026,9,1,3,1,0,1,0,0,0,0,0,normal,pekerja_harian,jawa_timur,35,1.0986122886681096,3,6,18,460955.5,0,0,0,1,0,0,0,194423.0,1,"AR1: base=213333, cv=0.090"
R0239,SYN_R0239,synthetic_52w,37,2026-09-10,2026,9,2,3,0,0,0,0,0,0,0,0,normal,pekerja_harian,jawa_timur,35,1.0986122886681096,3,6,18,460955.5,0,0,0,1,0,0,0,188141.0,1,"AR1: base=213333, cv=0.090"
R0239,SYN_R0239,synthetic_52w,38,2026-09-17,2026,9,3,3,0,0,0,0,0,0,0,0,normal,pekerja_harian,jawa_timur,35,1.0986122886681096,3,6,18,460955.5,0,0,0,1,0,0,0,183597.0,1,"AR1: base=213333, cv=0.090"
R0239,SYN_R0239,synthetic_52w,39,2026-09-24,2026,9,4,3,0,1,0,0,0,0,0,0,normal,pekerja_harian,jawa_timur,35,1.0986122886681096,3,6,18,460955.5,0,0,0,1,0,0,0,181453.0,1,"AR1: base=213333, cv=0.090"
R0239,SYN_R0239,synthetic_52w,40,2026-10-01,2026,10,1,4,1,0,1,0,0,0,0,0,normal,pekerja_harian,jawa_timur,35,1.0986122886681096,3,6,18,460955.5,0,0,0,1,0,0,0,174736.0,1,"AR1: base=213333, cv=0.090"
R0239,SYN_R0239,synthetic_52w,41,2026-10-08,2026,10,2,4,0,0,0,0,0,0,0,0,normal,pekerja_harian,jawa_timur,35,1.0986122886681096,3,6,18,460955.5,0,0,0,1,0,0,0,177770.0,1,"AR1: base=213333, cv=0.090"
R0239,SYN_R0239,synthetic_52w,42,2026-10-15,2026,10,3,4,0,0,0,0,0,0,0,0,normal,pekerja_harian,jawa_timur,35,1.0986122886681096,3,6,18,460955.5,0,0,0,1,0,0,0,183311.0,1,"AR1: base=213333, cv=0.090"
R0239,SYN_R0239,synthetic_52w,43,2026-10-22,2026,10,4,4,0,0,0,0,0,0,0,0,normal,pekerja_harian,jawa_timur,35,1.0986122886681096,3,6,18,460955.5,0,0,0,1,0,0,0,180208.0,1,"AR1: base=213333, cv=0.090"
R0239,SYN_R0239,synthetic_52w,44,2026-10-29,2026,10,5,4,0,1,1,0,0,0,0,0,normal,pekerja_harian,jawa_timur,35,1.0986122886681096,3,6,18,460955.5,0,0,0,1,0,0,0,177260.0,1,"AR1: base=213333, cv=0.090"
R0239,SYN_R0239,synthetic_52w,45,2026-11-05,2026,11,1,4,1,0,1,0,0,0,0,0,normal,pekerja_harian,jawa_timur,35,1.0986122886681096,3,6,18,460955.5,0,0,0,1,0,0,0,186495.0,1,"AR1: base=213333, cv=0.090"
R0239,SYN_R0239,synthetic_52w,46,2026-11-12,2026,11,2,4,0,0,0,0,0,0,0,0,normal,pekerja_harian,jawa_timur,35,1.0986122886681096,3,6,18,460955.5,0,0,0,1,0,0,0,178375.0,1,"AR1: base=213333, cv=0.090"
R0239,SYN_R0239,synthetic_52w,47,2026-11-19,2026,11,3,4,0,0,0,0,0,0,0,0,normal,pekerja_harian,jawa_timur,35,1.0986122886681096,3,6,18,460955.5,0,0,0,1,0,0,0,170018.0,1,"AR1: base=213333, cv=0.090"
R0239,SYN_R0239,synthetic_52w,48,2026-11-26,2026,11,4,4,0,1,1,0,0,0,0,0,normal,pekerja_harian,jawa_timur,35,1.0986122886681096,3,6,18,460955.5,0,0,0,1,0,0,0,168978.0,1,"AR1: base=213333, cv=0.090"
R0239,SYN_R0239,synthetic_52w,49,2026-12-03,2026,12,1,4,1,0,1,0,0,0,0,0,normal,pekerja_harian,jawa_timur,35,1.0986122886681096,3,6,18,460955.5,0,0,0,1,0,0,0,166442.0,1,"AR1: base=213333, cv=0.090"
R0239,SYN_R0239,synthetic_52w,50,2026-12-10,2026,12,2,4,0,0,0,0,0,0,0,0,normal,pekerja_harian,jawa_timur,35,1.0986122886681096,3,6,18,460955.5,0,0,0,1,0,0,0,174041.0,1,"AR1: base=213333, cv=0.090"
R0239,SYN_R0239,synthetic_52w,51,2026-12-17,2026,12,3,4,0,0,0,0,0,0,0,0,normal,pekerja_harian,jawa_timur,35,1.0986122886681096,3,6,18,460955.5,0,0,0,1,0,0,0,175395.0,1,"AR1: base=213333, cv=0.090"
R0239,SYN_R0239,synthetic_52w,52,2026-12-24,2026,12,4,4,0,1,0,0,0,0,1,0,normal,pekerja_harian,jawa_timur,35,1.0986122886681096,3,6,18,460955.5,0,0,0,1,0,0,0,176952.0,1,"AR1: base=213333, cv=0.090"
R0240,SYN_R0240,synthetic_52w,1,2026-01-01,2026,1,1,1,1,0,1,0,0,0,0,1,payday,freelance_it,sumatera,44,3.4339872044851463,4,2,8,517481.9375,1,1,0,0,0,0,0,683480.0,1,"AR1: base=661250, cv=0.139"
R0240,SYN_R0240,synthetic_52w,2,2026-01-08,2026,1,2,1,0,0,0,0,0,0,0,0,normal,freelance_it,sumatera,44,3.4339872044851463,4,2,8,517481.9375,1,1,0,0,0,0,0,656662.0,1,"AR1: base=661250, cv=0.139"
R0240,SYN_R0240,synthetic_52w,3,2026-01-15,2026,1,3,1,0,0,0,0,0,0,0,0,normal,freelance_it,sumatera,44,3.4339872044851463,4,2,8,517481.9375,1,1,0,0,0,0,0,640813.0,1,"AR1: base=661250, cv=0.139"
R0240,SYN_R0240,synthetic_52w,4,2026-01-22,2026,1,4,1,0,0,0,0,0,0,0,0,normal,freelance_it,sumatera,44,3.4339872044851463,4,2,8,517481.9375,1,1,0,0,0,0,0,619815.0,1,"AR1: base=661250, cv=0.139"
R0240,SYN_R0240,synthetic_52w,5,2026-01-29,2026,1,5,1,0,1,1,0,0,0,0,0,payday,freelance_it,sumatera,44,3.4339872044851463,4,2,8,517481.9375,1,1,0,0,0,0,0,613171.0,1,"AR1: base=661250, cv=0.139"
R0240,SYN_R0240,synthetic_52w,6,2026-02-05,2026,2,1,1,1,0,1,0,0,0,0,0,payday,freelance_it,sumatera,44,3.4339872044851463,4,2,8,517481.9375,1,1,0,0,0,0,0,628556.0,1,"AR1: base=661250, cv=0.139"
R0240,SYN_R0240,synthetic_52w,7,2026-02-12,2026,2,2,1,0,0,0,0,0,0,0,0,normal,freelance_it,sumatera,44,3.4339872044851463,4,2,8,517481.9375,1,1,0,0,0,0,0,594265.0,1,"AR1: base=661250, cv=0.139"
R0240,SYN_R0240,synthetic_52w,8,2026-02-19,2026,2,3,1,0,0,0,0,0,0,0,0,normal,freelance_it,sumatera,44,3.4339872044851463,4,2,8,517481.9375,1,1,0,0,0,0,0,581663.0,1,"AR1: base=661250, cv=0.139"
R0240,SYN_R0240,synthetic_52w,9,2026-02-26,2026,2,4,1,0,1,1,0,0,0,0,0,payday,freelance_it,sumatera,44,3.4339872044851463,4,2,8,517481.9375,1,1,0,0,0,0,0,599905.0,1,"AR1: base=661250, cv=0.139"
R0240,SYN_R0240,synthetic_52w,10,2026-03-05,2026,3,1,1,1,0,1,0,1,0,0,0,payday,freelance_it,sumatera,44,3.4339872044851463,4,2,8,517481.9375,1,1,0,0,0,0,0,591340.0,1,"AR1: base=661250, cv=0.139"
R0240,SYN_R0240,synthetic_52w,11,2026-03-12,2026,3,2,1,0,0,0,0,1,0,0,0,normal,freelance_it,sumatera,44,3.4339872044851463,4,2,8,517481.9375,1,1,0,0,0,0,0,577117.0,1,"AR1: base=661250, cv=0.139"
R0240,SYN_R0240,synthetic_52w,12,2026-03-19,2026,3,3,1,0,0,0,0,1,0,0,0,normal,freelance_it,sumatera,44,3.4339872044851463,4,2,8,517481.9375,1,1,0,0,0,0,0,586357.0,1,"AR1: base=661250, cv=0.139"
R0240,SYN_R0240,synthetic_52w,13,2026-03-26,2026,3,4,1,0,1,1,0,1,0,0,0,payday,freelance_it,sumatera,44,3.4339872044851463,4,2,8,517481.9375,1,1,0,0,0,0,0,580436.0,1,"AR1: base=661250, cv=0.139"
R0240,SYN_R0240,synthetic_52w,14,2026-04-02,2026,4,1,2,1,0,1,0,1,0,0,0,payday,freelance_it,sumatera,44,3.4339872044851463,4,2,8,517481.9375,1,1,0,0,0,0,0,590960.0,1,"AR1: base=661250, cv=0.139"
R0240,SYN_R0240,synthetic_52w,15,2026-04-09,2026,4,2,2,0,0,0,0,1,0,0,0,normal,freelance_it,sumatera,44,3.4339872044851463,4,2,8,517481.9375,1,1,0,0,0,0,0,583189.0,1,"AR1: base=661250, cv=0.139"
R0240,SYN_R0240,synthetic_52w,16,2026-04-16,2026,4,3,2,0,0,0,0,0,0,0,0,normal,freelance_it,sumatera,44,3.4339872044851463,4,2,8,517481.9375,1,1,0,0,0,0,0,557680.0,1,"AR1: base=661250, cv=0.139"
R0240,SYN_R0240,synthetic_52w,17,2026-04-23,2026,4,4,2,0,0,0,0,0,0,0,0,normal,freelance_it,sumatera,44,3.4339872044851463,4,2,8,517481.9375,1,1,0,0,0,0,0,548020.0,1,"AR1: base=661250, cv=0.139"
R0240,SYN_R0240,synthetic_52w,18,2026-04-30,2026,4,5,2,0,1,1,0,0,0,0,0,payday,freelance_it,sumatera,44,3.4339872044851463,4,2,8,517481.9375,1,1,0,0,0,0,0,544658.0,1,"AR1: base=661250, cv=0.139"
R0240,SYN_R0240,synthetic_52w,19,2026-05-07,2026,5,1,2,1,0,1,0,0,0,0,0,payday,freelance_it,sumatera,44,3.4339872044851463,4,2,8,517481.9375,1,1,0,0,0,0,0,577645.0,1,"AR1: base=661250, cv=0.139"
R0240,SYN_R0240,synthetic_52w,20,2026-05-14,2026,5,2,2,0,0,0,0,0,0,0,0,normal,freelance_it,sumatera,44,3.4339872044851463,4,2,8,517481.9375,1,1,0,0,0,0,0,585835.0,1,"AR1: base=661250, cv=0.139"
R0240,SYN_R0240,synthetic_52w,21,2026-05-21,2026,5,3,2,0,0,0,0,0,0,0,0,normal,freelance_it,sumatera,44,3.4339872044851463,4,2,8,517481.9375,1,1,0,0,0,0,0,564331.0,1,"AR1: base=661250, cv=0.139"
R0240,SYN_R0240,synthetic_52w,22,2026-05-28,2026,5,4,2,0,1,1,0,0,0,0,0,payday,freelance_it,sumatera,44,3.4339872044851463,4,2,8,517481.9375,1,1,0,0,0,0,0,590681.0,1,"AR1: base=661250, cv=0.139"
R0240,SYN_R0240,synthetic_52w,23,2026-06-04,2026,6,1,2,1,0,1,0,0,0,0,0,payday,freelance_it,sumatera,44,3.4339872044851463,4,2,8,517481.9375,1,1,0,0,0,0,0,581509.0,1,"AR1: base=661250, cv=0.139"
R0240,SYN_R0240,synthetic_52w,24,2026-06-11,2026,6,2,2,0,0,0,0,0,0,0,0,normal,freelance_it,sumatera,44,3.4339872044851463,4,2,8,517481.9375,1,1,0,0,0,0,0,557642.0,1,"AR1: base=661250, cv=0.139"
R0240,SYN_R0240,synthetic_52w,25,2026-06-18,2026,6,3,2,0,0,0,0,0,0,0,0,normal,freelance_it,sumatera,44,3.4339872044851463,4,2,8,517481.9375,1,1,0,0,0,0,0,566623.0,1,"AR1: base=661250, cv=0.139"
R0240,SYN_R0240,synthetic_52w,26,2026-06-25,2026,6,4,2,0,1,1,0,0,0,0,0,payday,freelance_it,sumatera,44,3.4339872044851463,4,2,8,517481.9375,1,1,0,0,0,0,0,607922.0,1,"AR1: base=661250, cv=0.139"
R0240,SYN_R0240,synthetic_52w,27,2026-07-02,2026,7,1,3,1,0,1,0,0,0,0,0,payday,freelance_it,sumatera,44,3.4339872044851463,4,2,8,517481.9375,1,1,0,0,0,0,0,648639.0,1,"AR1: base=661250, cv=0.139"
R0240,SYN_R0240,synthetic_52w,28,2026-07-09,2026,7,2,3,0,0,0,0,0,0,0,0,normal,freelance_it,sumatera,44,3.4339872044851463,4,2,8,517481.9375,1,1,0,0,0,0,0,632561.0,1,"AR1: base=661250, cv=0.139"
R0240,SYN_R0240,synthetic_52w,29,2026-07-16,2026,7,3,3,0,0,0,0,0,0,0,0,normal,freelance_it,sumatera,44,3.4339872044851463,4,2,8,517481.9375,1,1,0,0,0,0,0,622622.0,1,"AR1: base=661250, cv=0.139"
R0240,SYN_R0240,synthetic_52w,30,2026-07-23,2026,7,4,3,0,0,0,0,0,0,0,0,normal,freelance_it,sumatera,44,3.4339872044851463,4,2,8,517481.9375,1,1,0,0,0,0,0,609991.0,1,"AR1: base=661250, cv=0.139"
R0240,SYN_R0240,synthetic_52w,31,2026-07-30,2026,7,5,3,0,1,1,0,0,0,0,0,payday,freelance_it,sumatera,44,3.4339872044851463,4,2,8,517481.9375,1,1,0,0,0,0,0,614923.0,1,"AR1: base=661250, cv=0.139"
R0240,SYN_R0240,synthetic_52w,32,2026-08-06,2026,8,1,3,1,0,1,0,0,0,0,0,payday,freelance_it,sumatera,44,3.4339872044851463,4,2,8,517481.9375,1,1,0,0,0,0,0,608947.0,1,"AR1: base=661250, cv=0.139"
R0240,SYN_R0240,synthetic_52w,33,2026-08-13,2026,8,2,3,0,0,0,0,0,0,0,0,normal,freelance_it,sumatera,44,3.4339872044851463,4,2,8,517481.9375,1,1,0,0,0,0,0,582291.0,1,"AR1: base=661250, cv=0.139"
R0240,SYN_R0240,synthetic_52w,34,2026-08-20,2026,8,3,3,0,0,0,0,0,0,0,0,normal,freelance_it,sumatera,44,3.4339872044851463,4,2,8,517481.9375,1,1,0,0,0,0,0,602357.0,1,"AR1: base=661250, cv=0.139"
R0240,SYN_R0240,synthetic_52w,35,2026-08-27,2026,8,4,3,0,1,1,0,0,0,0,0,payday,freelance_it,sumatera,44,3.4339872044851463,4,2,8,517481.9375,1,1,0,0,0,0,0,620212.0,1,"AR1: base=661250, cv=0.139"
R0240,SYN_R0240,synthetic_52w,36,2026-09-03,2026,9,1,3,1,0,1,0,0,0,0,0,payday,freelance_it,sumatera,44,3.4339872044851463,4,2,8,517481.9375,1,1,0,0,0,0,0,636508.0,1,"AR1: base=661250, cv=0.139"
R0240,SYN_R0240,synthetic_52w,37,2026-09-10,2026,9,2,3,0,0,0,0,0,0,0,0,normal,freelance_it,sumatera,44,3.4339872044851463,4,2,8,517481.9375,1,1,0,0,0,0,0,618335.0,1,"AR1: base=661250, cv=0.139"
R0240,SYN_R0240,synthetic_52w,38,2026-09-17,2026,9,3,3,0,0,0,0,0,0,0,0,normal,freelance_it,sumatera,44,3.4339872044851463,4,2,8,517481.9375,1,1,0,0,0,0,0,597237.0,1,"AR1: base=661250, cv=0.139"
R0240,SYN_R0240,synthetic_52w,39,2026-09-24,2026,9,4,3,0,1,0,0,0,0,0,0,normal,freelance_it,sumatera,44,3.4339872044851463,4,2,8,517481.9375,1,1,0,0,0,0,0,607851.0,1,"AR1: base=661250, cv=0.139"
R0240,SYN_R0240,synthetic_52w,40,2026-10-01,2026,10,1,4,1,0,1,0,0,0,0,0,payday,freelance_it,sumatera,44,3.4339872044851463,4,2,8,517481.9375,1,1,0,0,0,0,0,611447.0,1,"AR1: base=661250, cv=0.139"
R0240,SYN_R0240,synthetic_52w,41,2026-10-08,2026,10,2,4,0,0,0,0,0,0,0,0,normal,freelance_it,sumatera,44,3.4339872044851463,4,2,8,517481.9375,1,1,0,0,0,0,0,608370.0,1,"AR1: base=661250, cv=0.139"
R0240,SYN_R0240,synthetic_52w,42,2026-10-15,2026,10,3,4,0,0,0,0,0,0,0,0,normal,freelance_it,sumatera,44,3.4339872044851463,4,2,8,517481.9375,1,1,0,0,0,0,0,588588.0,1,"AR1: base=661250, cv=0.139"
R0240,SYN_R0240,synthetic_52w,43,2026-10-22,2026,10,4,4,0,0,0,0,0,0,0,0,normal,freelance_it,sumatera,44,3.4339872044851463,4,2,8,517481.9375,1,1,0,0,0,0,0,581222.0,1,"AR1: base=661250, cv=0.139"
R0240,SYN_R0240,synthetic_52w,44,2026-10-29,2026,10,5,4,0,1,1,0,0,0,0,0,payday,freelance_it,sumatera,44,3.4339872044851463,4,2,8,517481.9375,1,1,0,0,0,0,0,585995.0,1,"AR1: base=661250, cv=0.139"
R0240,SYN_R0240,synthetic_52w,45,2026-11-05,2026,11,1,4,1,0,1,0,0,0,0,0,payday,freelance_it,sumatera,44,3.4339872044851463,4,2,8,517481.9375,1,1,0,0,0,0,0,590375.0,1,"AR1: base=661250, cv=0.139"
R0240,SYN_R0240,synthetic_52w,46,2026-11-12,2026,11,2,4,0,0,0,0,0,0,0,0,normal,freelance_it,sumatera,44,3.4339872044851463,4,2,8,517481.9375,1,1,0,0,0,0,0,571469.0,1,"AR1: base=661250, cv=0.139"
R0240,SYN_R0240,synthetic_52w,47,2026-11-19,2026,11,3,4,0,0,0,0,0,0,0,0,normal,freelance_it,sumatera,44,3.4339872044851463,4,2,8,517481.9375,1,1,0,0,0,0,0,571716.0,1,"AR1: base=661250, cv=0.139"
R0240,SYN_R0240,synthetic_52w,48,2026-11-26,2026,11,4,4,0,1,1,0,0,0,0,0,payday,freelance_it,sumatera,44,3.4339872044851463,4,2,8,517481.9375,1,1,0,0,0,0,0,593194.0,1,"AR1: base=661250, cv=0.139"
R0240,SYN_R0240,synthetic_52w,49,2026-12-03,2026,12,1,4,1,0,1,0,0,0,0,0,payday,freelance_it,sumatera,44,3.4339872044851463,4,2,8,517481.9375,1,1,0,0,0,0,0,577825.0,1,"AR1: base=661250, cv=0.139"
R0240,SYN_R0240,synthetic_52w,50,2026-12-10,2026,12,2,4,0,0,0,0,0,0,0,0,normal,freelance_it,sumatera,44,3.4339872044851463,4,2,8,517481.9375,1,1,0,0,0,0,0,601451.0,1,"AR1: base=661250, cv=0.139"
R0240,SYN_R0240,synthetic_52w,51,2026-12-17,2026,12,3,4,0,0,0,0,0,0,0,0,normal,freelance_it,sumatera,44,3.4339872044851463,4,2,8,517481.9375,1,1,0,0,0,0,0,593910.0,1,"AR1: base=661250, cv=0.139"
R0240,SYN_R0240,synthetic_52w,52,2026-12-24,2026,12,4,4,0,1,0,0,0,0,1,0,normal,freelance_it,sumatera,44,3.4339872044851463,4,2,8,517481.9375,1,1,0,0,0,0,0,591357.0,1,"AR1: base=661250, cv=0.139"
R0241,SYN_R0241,synthetic_52w,1,2026-01-01,2026,1,1,1,1,0,1,0,0,0,0,1,payday,freelance_it,sulawesi,26,2.70805020110221,5,6,30,559306.0,1,1,0,1,0,0,0,733631.0,1,"AR1: base=710000, cv=0.088"
R0241,SYN_R0241,synthetic_52w,2,2026-01-08,2026,1,2,1,0,0,0,0,0,0,0,0,normal,freelance_it,sulawesi,26,2.70805020110221,5,6,30,559306.0,1,1,0,1,0,0,0,688345.0,1,"AR1: base=710000, cv=0.088"
R0241,SYN_R0241,synthetic_52w,3,2026-01-15,2026,1,3,1,0,0,0,0,0,0,0,0,normal,freelance_it,sulawesi,26,2.70805020110221,5,6,30,559306.0,1,1,0,1,0,0,0,691481.0,1,"AR1: base=710000, cv=0.088"
R0241,SYN_R0241,synthetic_52w,4,2026-01-22,2026,1,4,1,0,0,0,0,0,0,0,0,normal,freelance_it,sulawesi,26,2.70805020110221,5,6,30,559306.0,1,1,0,1,0,0,0,661749.0,1,"AR1: base=710000, cv=0.088"
R0241,SYN_R0241,synthetic_52w,5,2026-01-29,2026,1,5,1,0,1,1,0,0,0,0,0,payday,freelance_it,sulawesi,26,2.70805020110221,5,6,30,559306.0,1,1,0,1,0,0,0,642420.0,1,"AR1: base=710000, cv=0.088"
R0241,SYN_R0241,synthetic_52w,6,2026-02-05,2026,2,1,1,1,0,1,0,0,0,0,0,payday,freelance_it,sulawesi,26,2.70805020110221,5,6,30,559306.0,1,1,0,1,0,0,0,668141.0,1,"AR1: base=710000, cv=0.088"
R0241,SYN_R0241,synthetic_52w,7,2026-02-12,2026,2,2,1,0,0,0,0,0,0,0,0,normal,freelance_it,sulawesi,26,2.70805020110221,5,6,30,559306.0,1,1,0,1,0,0,0,638438.0,1,"AR1: base=710000, cv=0.088"
R0241,SYN_R0241,synthetic_52w,8,2026-02-19,2026,2,3,1,0,0,0,0,0,0,0,0,normal,freelance_it,sulawesi,26,2.70805020110221,5,6,30,559306.0,1,1,0,1,0,0,0,611791.0,1,"AR1: base=710000, cv=0.088"
R0241,SYN_R0241,synthetic_52w,9,2026-02-26,2026,2,4,1,0,1,1,0,0,0,0,0,payday,freelance_it,sulawesi,26,2.70805020110221,5,6,30,559306.0,1,1,0,1,0,0,0,662581.0,1,"AR1: base=710000, cv=0.088"
R0241,SYN_R0241,synthetic_52w,10,2026-03-05,2026,3,1,1,1,0,1,0,1,0,0,0,ramadan_lebaran,freelance_it,sulawesi,26,2.70805020110221,5,6,30,559306.0,1,1,0,1,0,0,0,673879.0,1,"AR1: base=710000, cv=0.088"
R0241,SYN_R0241,synthetic_52w,11,2026-03-12,2026,3,2,1,0,0,0,0,1,0,0,0,ramadan_lebaran,freelance_it,sulawesi,26,2.70805020110221,5,6,30,559306.0,1,1,0,1,0,0,0,709605.0,1,"AR1: base=710000, cv=0.088"
R0241,SYN_R0241,synthetic_52w,12,2026-03-19,2026,3,3,1,0,0,0,0,1,0,0,0,ramadan_lebaran,freelance_it,sulawesi,26,2.70805020110221,5,6,30,559306.0,1,1,0,1,0,0,0,694317.0,1,"AR1: base=710000, cv=0.088"
R0241,SYN_R0241,synthetic_52w,13,2026-03-26,2026,3,4,1,0,1,1,0,1,0,0,0,ramadan_lebaran,freelance_it,sulawesi,26,2.70805020110221,5,6,30,559306.0,1,1,0,1,0,0,0,694849.0,1,"AR1: base=710000, cv=0.088"
R0241,SYN_R0241,synthetic_52w,14,2026-04-02,2026,4,1,2,1,0,1,0,1,0,0,0,ramadan_lebaran,freelance_it,sulawesi,26,2.70805020110221,5,6,30,559306.0,1,1,0,1,0,0,0,718229.0,1,"AR1: base=710000, cv=0.088"
R0241,SYN_R0241,synthetic_52w,15,2026-04-09,2026,4,2,2,0,0,0,0,1,0,0,0,ramadan_lebaran,freelance_it,sulawesi,26,2.70805020110221,5,6,30,559306.0,1,1,0,1,0,0,0,710196.0,1,"AR1: base=710000, cv=0.088"
R0241,SYN_R0241,synthetic_52w,16,2026-04-16,2026,4,3,2,0,0,0,0,0,0,0,0,normal,freelance_it,sulawesi,26,2.70805020110221,5,6,30,559306.0,1,1,0,1,0,0,0,675141.0,1,"AR1: base=710000, cv=0.088"
R0241,SYN_R0241,synthetic_52w,17,2026-04-23,2026,4,4,2,0,0,0,0,0,0,0,0,normal,freelance_it,sulawesi,26,2.70805020110221,5,6,30,559306.0,1,1,0,1,0,0,0,663612.0,1,"AR1: base=710000, cv=0.088"
R0241,SYN_R0241,synthetic_52w,18,2026-04-30,2026,4,5,2,0,1,1,0,0,0,0,0,payday,freelance_it,sulawesi,26,2.70805020110221,5,6,30,559306.0,1,1,0,1,0,0,0,682556.0,1,"AR1: base=710000, cv=0.088"
R0241,SYN_R0241,synthetic_52w,19,2026-05-07,2026,5,1,2,1,0,1,0,0,0,0,0,payday,freelance_it,sulawesi,26,2.70805020110221,5,6,30,559306.0,1,1,0,1,0,0,0,692538.0,1,"AR1: base=710000, cv=0.088"
R0241,SYN_R0241,synthetic_52w,20,2026-05-14,2026,5,2,2,0,0,0,0,0,0,0,0,normal,freelance_it,sulawesi,26,2.70805020110221,5,6,30,559306.0,1,1,0,1,0,0,0,676273.0,1,"AR1: base=710000, cv=0.088"
R0241,SYN_R0241,synthetic_52w,21,2026-05-21,2026,5,3,2,0,0,0,0,0,0,0,0,normal,freelance_it,sulawesi,26,2.70805020110221,5,6,30,559306.0,1,1,0,1,0,0,0,648174.0,1,"AR1: base=710000, cv=0.088"
R0241,SYN_R0241,synthetic_52w,22,2026-05-28,2026,5,4,2,0,1,1,0,0,0,0,0,payday,freelance_it,sulawesi,26,2.70805020110221,5,6,30,559306.0,1,1,0,1,0,0,0,641958.0,1,"AR1: base=710000, cv=0.088"
R0241,SYN_R0241,synthetic_52w,23,2026-06-04,2026,6,1,2,1,0,1,0,0,0,0,0,payday,freelance_it,sulawesi,26,2.70805020110221,5,6,30,559306.0,1,1,0,1,0,0,0,649425.0,1,"AR1: base=710000, cv=0.088"
R0241,SYN_R0241,synthetic_52w,24,2026-06-11,2026,6,2,2,0,0,0,0,0,0,0,0,normal,freelance_it,sulawesi,26,2.70805020110221,5,6,30,559306.0,1,1,0,1,0,0,0,635036.0,1,"AR1: base=710000, cv=0.088"
